//X Y Z R G B
90330
-0.55140793 0.25390413 2.84298086 79 79 79
-0.54655987 0.25403488 2.84444475 83 83 83
-0.54170674 0.25416574 2.84591007 81 81 81
-0.53684866 0.25429672 2.84737682 85 85 85
-0.53198552 0.25442788 2.84884524 81 81 81
-0.52710521 0.25455323 2.85024905 84 84 84
-0.52221787 0.25467768 2.85164237 85 85 85
-0.51732576 0.25480223 2.85303712 82 82 82
-0.51242882 0.25492692 2.85443306 84 84 84
-0.50752711 0.25505170 2.85583019 81 81 81
-0.50262058 0.25517660 2.85722899 83 83 83
-0.49770930 0.25530165 2.85862923 82 82 82
-0.49279314 0.25542679 2.86003041 84 84 84
-0.48787218 0.25555208 2.86143327 86 86 86
-0.48294640 0.25567752 2.86283755 85 85 85
-0.47801581 0.25580305 2.86424327 86 86 85
-0.47308028 0.25592870 2.86564994 90 90 90
-0.46814001 0.25605449 2.86705852 86 86 86
-0.46319485 0.25618038 2.86846828 83 83 83
-0.45824477 0.25630641 2.86987925 79 79 79
-0.45328984 0.25643253 2.87129164 84 84 84
-0.44833007 0.25655884 2.87270570 89 89 89
-0.44336537 0.25668523 2.87412095 87 87 87
-0.43839580 0.25681174 2.87553763 85 85 85
-0.43342134 0.25693840 2.87695575 82 83 82
-0.42844194 0.25706518 2.87837529 85 85 85
-0.42345762 0.25719205 2.87979603 85 85 84
-0.41846839 0.25731906 2.88121819 88 88 88
-0.41347426 0.25744623 2.88264203 84 84 84
-0.40847519 0.25757352 2.88406730 84 84 84
-0.40347108 0.25770089 2.88549352 85 85 85
-0.39846215 0.25782844 2.88692164 78 78 78
-0.39344817 0.25795609 2.88835096 87 87 87
-0.38842922 0.25808385 2.88978148 86 86 86
-0.38340533 0.25821176 2.89121366 88 88 88
-0.37837648 0.25833982 2.89264750 87 87 87
-0.37334263 0.25846797 2.89408255 87 87 87
-0.36830375 0.25859624 2.89551878 83 83 83
-0.36325988 0.25872466 2.89695668 87 87 87
-0.35821101 0.25885320 2.89839602 89 89 88
-0.35315710 0.25898188 2.89983678 88 88 88
-0.34810808 0.25911805 2.90136147 88 88 88
-0.34305823 0.25925776 2.90292573 86 86 86
-0.33800295 0.25939763 2.90449190 86 86 86
-0.33294222 0.25953764 2.90605950 87 87 87
-0.32787597 0.25967777 2.90762877 90 90 89
-0.32280430 0.25981811 2.90919995 89 89 88
-0.31772712 0.25995854 2.91077256 86 86 86
-0.31264448 0.26009917 2.91234732 89 89 89
-0.30755630 0.26023996 2.91392350 89 89 89
-0.30246264 0.26038086 2.91550136 87 87 87
-0.29736343 0.26052195 2.91708112 86 86 86
-0.29225874 0.26066318 2.91866255 88 88 87
-0.28714845 0.26080456 2.92024541 87 87 87
-0.28203267 0.26094612 2.92183042 90 90 90
-0.27691129 0.26108781 2.92341685 86 86 86
-0.27178437 0.26122963 2.92500496 88 88 88
-0.26665187 0.26137164 2.92659497 88 88 88
-0.26151377 0.26151377 2.92818642 88 88 88
-0.25637007 0.26165605 2.92977977 88 88 87
-0.25122082 0.26179853 2.93137503 86 86 86
-0.24606593 0.26194116 2.93297195 89 89 88
-0.24090818 0.26208693 2.93460417 88 88 88
-0.23575094 0.26223981 2.93631601 86 86 86
-0.23058768 0.26239288 2.93803000 86 86 86
-0.22541839 0.26254612 2.93974590 90 90 89
-0.22024307 0.26269957 2.94146395 88 88 88
-0.21506168 0.26285318 2.94318390 89 89 89
-0.20987423 0.26300696 2.94490576 88 88 88
-0.20468070 0.26316088 2.94662952 87 87 87
-0.19948110 0.26331505 2.94835567 89 89 88
-0.19427541 0.26346940 2.95008373 86 86 86
-0.18906359 0.26362389 2.95181370 87 87 87
-0.18384567 0.26377857 2.95354557 89 89 89
-0.17862163 0.26393348 2.95528007 87 87 87
-0.17339145 0.26408851 2.95701599 92 92 92
-0.16815510 0.26424372 2.95875406 89 89 89
-0.16291261 0.26439914 2.96049428 89 89 89
-0.15766393 0.26455474 2.96223640 89 89 89
-0.15240911 0.26471055 2.96398115 86 86 86
-0.14714806 0.26486650 2.96572733 87 87 86
-0.14188081 0.26502264 2.96747565 89 89 89
-0.13660735 0.26517898 2.96922612 90 90 90
-0.13132769 0.26533553 2.97097898 90 90 90
-0.12604176 0.26549223 2.97273350 91 91 90
-0.12078035 0.26571676 2.97524786 90 90 90
-0.11556178 0.26606083 2.97910023 91 91 91
-0.11032966 0.26640576 2.98296237 92 92 92
-0.10508347 0.26675037 2.98682094 94 94 94
-0.09982371 0.26709586 2.99068952 95 95 95
-0.09456205 0.26747552 2.99494052 94 94 94
-1.41946542 0.24014406 2.63566279 60 60 59
-1.41272771 0.23980756 2.63196969 67 67 67
-1.40572631 0.23942387 2.62775850 73 73 73
-1.39921725 0.23912172 2.62444234 78 78 78
-1.39460289 0.23914243 2.62466955 79 79 79
-1.38998771 0.23916313 2.62489676 81 81 81
-1.38537192 0.23918387 2.62512445 83 83 82
-1.38075519 0.23920457 2.62535167 84 84 84
-1.37613761 0.23922530 2.62557912 85 85 85
-1.37151933 0.23924603 2.62580657 88 88 88
-1.36661851 0.23921746 2.62549305 87 87 87
-1.36168981 0.23918377 2.62512326 86 86 86
-1.35727191 0.23923990 2.62573934 86 86 86
-1.35320711 0.23935887 2.62704515 87 87 86
-1.34913850 0.23947801 2.62835264 88 88 88
-1.34506559 0.23959722 2.62966108 88 88 88
-1.34098864 0.23971654 2.63097072 87 87 87
-1.33690774 0.23983602 2.63228202 84 84 84
-1.33282268 0.23995559 2.63359427 84 84 84
-1.32873356 0.24007531 2.63490820 86 86 86
-1.32464039 0.24019511 2.63622308 86 86 86
-1.32054305 0.24031503 2.63753939 86 86 86
-1.31644166 0.24043511 2.63885713 86 86 86
-1.31233621 0.24055527 2.64017606 86 86 86
-1.30822670 0.24067558 2.64149642 88 88 88
-1.30411291 0.24079598 2.64281797 87 87 87
-1.29999518 0.24091654 2.64414096 86 86 86
-1.29587317 0.24103719 2.64546514 86 86 86
-1.29174709 0.24115796 2.64679074 86 86 86
-1.28761697 0.24127887 2.64811778 88 88 88
-1.28348243 0.24139987 2.64944577 87 87 87
-1.27934408 0.24152105 2.65077567 86 86 86
-1.27520144 0.24164230 2.65210652 86 86 86
-1.27105451 0.24176367 2.65343857 86 86 86
-1.26690364 0.24188519 2.65477228 86 86 85
-1.26274848 0.24200681 2.65610719 82 82 82
-1.25858915 0.24212858 2.65744352 91 91 91
-1.25442553 0.24225044 2.65878105 90 90 89
-1.25025797 0.24237245 2.66012025 89 89 89
-1.24608588 0.24249457 2.66146040 90 90 90
-1.24190974 0.24261680 2.66280198 87 87 87
-1.23772955 0.24273919 2.66414523 89 89 89
-1.23354495 0.24286166 2.66548944 89 89 89
-1.22935617 0.24298429 2.66683531 88 88 88
-1.22516310 0.24310702 2.66818237 86 86 86
-1.22088146 0.24321307 2.66934633 86 86 86
-1.21659315 0.24331863 2.67050481 87 87 86
-1.21230114 0.24342430 2.67166448 86 86 86
-1.20800555 0.24353006 2.67282534 87 87 87
-1.20370603 0.24363589 2.67398691 89 89 89
-1.19940293 0.24374184 2.67514968 88 88 87
-1.19509602 0.24384788 2.67631340 87 87 87
-1.19078529 0.24395399 2.67747808 88 88 88
-1.18647099 0.24406022 2.67864394 87 87 87
-1.18215275 0.24416652 2.67981076 85 85 85
-1.17783082 0.24427293 2.68097854 85 85 85
-1.17350519 0.24437943 2.68214750 87 87 87
-1.16917562 0.24448600 2.68331718 87 87 87
-1.16484237 0.24459270 2.68448806 88 88 88
-1.16050541 0.24469948 2.68566012 87 87 87
-1.15616465 0.24480633 2.68683290 84 84 84
-1.15181994 0.24491331 2.68800688 87 87 87
-1.14747155 0.24502036 2.68918180 87 87 87
-1.14311934 0.24512750 2.69035769 88 88 88
-1.13876331 0.24523474 2.69153476 88 88 88
-1.13440347 0.24534208 2.69271278 88 88 87
-1.13003981 0.24544950 2.69389176 86 86 85
-1.12567234 0.24555703 2.69507194 86 86 86
-1.12130094 0.24566464 2.69625306 89 89 88
-1.11692584 0.24577235 2.69743514 87 87 86
-1.11254680 0.24588016 2.69861841 87 87 87
-1.10816395 0.24598806 2.69980264 89 89 89
-1.10377729 0.24609604 2.70098782 88 88 88
-1.09938681 0.24620414 2.70217419 86 86 86
-1.09499240 0.24631232 2.70336151 86 86 86
-1.09059417 0.24642061 2.70455003 86 86 86
-1.08619201 0.24652898 2.70573950 87 87 87
-1.08178604 0.24663745 2.70692992 86 86 86
-1.07737613 0.24674602 2.70812154 83 83 83
-1.07296240 0.24685468 2.70931411 86 86 86
-1.06854475 0.24696343 2.71050763 91 91 91
-1.06412315 0.24707228 2.71170235 89 89 89
-1.05969775 0.24718124 2.71289825 86 86 86
-1.05526841 0.24729027 2.71409488 84 84 84
-1.05080545 0.24739243 2.71521616 85 85 84
-1.04626572 0.24747737 2.71614838 86 86 86
-1.04172289 0.24756239 2.71708155 85 85 85
-1.03717697 0.24764746 2.71801519 87 87 87
-1.03262794 0.24773259 2.71894956 87 87 87
-1.02807581 0.24781780 2.71988463 86 86 86
-1.02352047 0.24790303 2.72082019 87 87 87
-1.01896191 0.24798831 2.72175622 88 88 88
-1.01440048 0.24807371 2.72269344 88 88 88
-1.00983560 0.24815913 2.72363091 86 86 86
-1.00526774 0.24824461 2.72456908 88 88 88
-1.00069678 0.24833016 2.72550797 88 88 87
-0.99612254 0.24841574 2.72644734 86 86 86
-0.99154520 0.24850139 2.72738743 86 86 86
-0.98696470 0.24858712 2.72832823 86 86 86
-0.98238105 0.24867290 2.72926974 84 84 84
-0.97779423 0.24875873 2.73021173 85 85 84
-0.97320420 0.24884462 2.73115444 85 85 85
-0.96861106 0.24893057 2.73209786 83 83 83
-0.96401477 0.24901660 2.73304200 87 87 87
-0.95941526 0.24910267 2.73398662 85 85 85
-0.95481253 0.24918881 2.73493195 87 87 86
-0.95020670 0.24927500 2.73587799 88 88 88
-0.94559765 0.24936126 2.73682475 89 89 89
-0.94098538 0.24944757 2.73777199 87 87 87
-0.93636996 0.24953394 2.73871994 87 87 86
-0.93176347 0.24962364 2.73970437 89 89 88
-0.92717367 0.24971879 2.74074864 88 88 88
-0.92258042 0.24981399 2.74179363 86 86 86
-0.91798365 0.24990930 2.74283957 88 89 88
-0.91338336 0.25000465 2.74388623 87 87 87
-0.90877950 0.25010008 2.74493361 84 85 84
-0.90417230 0.25019562 2.74598217 88 88 88
-0.89956141 0.25029120 2.74703097 90 90 90
-0.89494705 0.25038686 2.74808097 87 87 87
-0.89032918 0.25048259 2.74913168 88 88 88
-0.88570780 0.25057837 2.75018311 88 88 88
-0.88108283 0.25067428 2.75123549 87 87 87
-0.87645435 0.25077021 2.75228858 86 86 86
-0.87182236 0.25086626 2.75334263 86 86 86
-0.86718678 0.25096238 2.75439739 88 88 88
-0.86254758 0.25105852 2.75545263 88 88 88
-0.85790491 0.25115478 2.75650907 89 89 89
-0.85325867 0.25125110 2.75756621 87 87 87
-0.84860885 0.25134748 2.75862432 90 90 90
-0.84395552 0.25144395 2.75968313 89 89 89
-0.83929843 0.25154048 2.76074243 88 88 88
-0.83463794 0.25163710 2.76180291 88 88 88
-0.82997382 0.25173381 2.76286411 87 87 87
-0.82530612 0.25183058 2.76392627 88 88 88
-0.82063484 0.25192741 2.76498914 88 88 88
-0.81595993 0.25202432 2.76605272 86 86 86
-0.81128144 0.25212133 2.76711726 86 87 86
-0.80659938 0.25221837 2.76818252 88 89 88
-0.80191368 0.25231552 2.76924872 87 87 86
-0.79722434 0.25241274 2.77031565 89 89 89
-0.79284972 0.25261143 2.77249646 92 92 91
-0.78864264 0.25286639 2.77529454 90 90 89
-0.78442711 0.25312185 2.77809834 90 90 90
-0.78020287 0.25337777 2.78090739 88 88 88
-0.77597022 0.25363427 2.78372264 91 91 91
-0.77172899 0.25389129 2.78654337 89 89 89
-0.76747906 0.25414881 2.78936958 88 88 88
-0.76364392 0.25454798 2.79375076 92 92 92
-0.75981563 0.25495476 2.79821515 87 87 87
-0.75597501 0.25536281 2.80269361 82 82 82
-0.75266218 0.25595585 2.80920243 58 58 57
-0.74734378 0.25587025 2.80826306 56 56 56
-0.74160749 0.25563943 2.80572987 61 61 61
-0.73609471 0.25548306 2.80401349 67 67 67
-0.73058873 0.25532687 2.80229926 72 72 71
-0.72520560 0.25521174 2.80103564 72 72 72
-0.72011447 0.25519845 2.80088997 74 74 74
-0.71502382 0.25518519 2.80074430 74 74 74
-0.70993376 0.25517192 2.80059862 78 78 78
-0.70484418 0.25515863 2.80045295 80 80 80
-0.69975513 0.25514537 2.80030727 82 82 82
-0.69466662 0.25513211 2.80016160 76 76 76
-0.68986768 0.25522578 2.80118966 83 83 83
-0.68516111 0.25535527 2.80261087 81 81 81
-0.68044984 0.25548488 2.80403352 79 79 79
-0.67573369 0.25561461 2.80545735 80 80 80
-0.67101276 0.25574449 2.80688286 79 79 79
-0.66628706 0.25587451 2.80830979 79 79 79
-0.66155654 0.25600466 2.80973816 82 82 82
-0.65682119 0.25613490 2.81116772 82 82 82
-0.65208101 0.25626531 2.81259894 80 80 80
-0.64733601 0.25639585 2.81403160 79 79 79
-0.64258623 0.25652653 2.81546593 79 79 79
-0.63783157 0.25665733 2.81690145 79 79 79
-0.63307208 0.25678825 2.81833863 80 80 80
-0.62830770 0.25691935 2.81977725 78 78 78
-0.62353843 0.25705051 2.82121706 81 81 80
-0.61876428 0.25718185 2.82265854 83 83 83
-0.61398530 0.25731334 2.82410145 81 81 81
-0.60920143 0.25744495 2.82554603 83 83 83
-0.60441262 0.25757667 2.82699180 82 82 82
-0.59961891 0.25770858 2.82843924 82 82 82
-0.59482032 0.25784057 2.82988811 82 82 82
-0.59001678 0.25797272 2.83133841 82 82 82
-0.58520842 0.25810501 2.83279037 81 81 81
-0.58039498 0.25823742 2.83424354 83 83 82
-0.57557660 0.25836995 2.83569813 85 85 85
-0.57075334 0.25850263 2.83715439 85 85 85
-0.56592512 0.25863546 2.83861232 86 86 86
-0.56109190 0.25876841 2.84007144 85 85 84
-0.55625373 0.25890151 2.84153223 82 82 82
-0.55141056 0.25903475 2.84299445 79 79 79
-0.54656249 0.25916812 2.84445834 82 82 82
-0.54170936 0.25930166 2.84592390 79 79 79
-0.53684121 0.25943044 2.84733748 83 83 83
-0.53196365 0.25955713 2.84872794 79 79 79
-0.52708125 0.25968394 2.85011959 86 86 86
-0.52219409 0.25981086 2.85151267 84 84 84
-0.51730222 0.25993791 2.85290718 84 84 84
-0.51240551 0.26006511 2.85430312 80 80 79
-0.50750399 0.26019239 2.85570025 80 80 80
-0.50259769 0.26031983 2.85709882 83 83 83
-0.49768659 0.26044738 2.85849881 85 85 85
-0.49277067 0.26057506 2.85990000 85 85 85
-0.48784995 0.26070288 2.86130285 81 81 81
-0.48292437 0.26083082 2.86270690 84 84 83
-0.47799397 0.26095885 2.86411238 85 85 85
-0.47305867 0.26108703 2.86551905 88 88 87
-0.46811861 0.26121536 2.86692739 82 82 82
-0.46317366 0.26134381 2.86833715 82 82 82
-0.45822379 0.26147234 2.86974788 83 83 83
-0.45326909 0.26160103 2.87116027 85 85 84
-0.44830954 0.26172984 2.87257409 85 85 85
-0.44334507 0.26185879 2.87398934 81 81 81
-0.43837571 0.26198784 2.87540579 88 88 88
-0.43340144 0.26211703 2.87682366 87 87 87
-0.42842230 0.26224637 2.87824321 85 85 85
-0.42343816 0.26237580 2.87966371 81 81 80
-0.41844916 0.26250538 2.88108587 83 83 82
-0.41345525 0.26263508 2.88250947 85 85 85
-0.40845636 0.26276493 2.88393450 86 86 86
-0.40345252 0.26289487 2.88536072 85 85 85
-0.39844376 0.26302499 2.88678861 88 88 88
-0.39343005 0.26315519 2.88821793 89 89 89
-0.38841134 0.26328555 2.88964844 89 90 89
-0.38338766 0.26341602 2.89108038 87 87 87
-0.37835902 0.26354665 2.89251399 89 89 88
-0.37332541 0.26367739 2.89394903 88 88 88
-0.36828673 0.26380822 2.89538503 84 84 84
-0.36324310 0.26393923 2.89682293 86 86 86
-0.35819444 0.26407036 2.89826202 89 89 89
-0.35314080 0.26420164 2.89970279 89 89 89
-0.34809405 0.26434210 2.90124440 90 90 90
-0.34304440 0.26448461 2.90280867 85 85 85
-0.33798927 0.26462728 2.90437436 83 83 83
-0.33292875 0.26477009 2.90594196 85 85 85
-0.32786271 0.26491308 2.90751123 88 88 88
-0.32279122 0.26505622 2.90908217 87 87 87
-0.31771424 0.26519951 2.91065478 86 87 86
-0.31263182 0.26534295 2.91222930 84 84 84
-0.30754381 0.26548654 2.91380525 84 84 84
-0.30245036 0.26563030 2.91538310 86 86 86
-0.29735136 0.26577422 2.91696262 92 92 92
-0.29224685 0.26591828 2.91854382 88 88 88
-0.28713676 0.26606253 2.92012668 86 86 86
-0.28202119 0.26620692 2.92171168 83 83 83
-0.27690002 0.26635146 2.92329788 88 88 88
-0.27177331 0.26649615 2.92488599 87 87 87
-0.26664099 0.26664099 2.92647576 87 87 87
-0.26150310 0.26678601 2.92806721 87 87 87
-0.25635964 0.26693115 2.92966032 89 89 89
-0.25121054 0.26707649 2.93125534 87 87 87
-0.24605905 0.26722541 2.93288994 89 89 89
-0.24090783 0.26738122 2.93459988 90 90 90
-0.23575059 0.26753718 2.93631172 86 86 86
-0.23058733 0.26769334 2.93802547 87 87 87
-0.22541805 0.26784968 2.93974137 86 86 86
-0.22024275 0.26800624 2.94145966 88 88 87
-0.21506135 0.26816294 2.94317937 90 90 90
-0.20987391 0.26831982 2.94490123 89 89 89
-0.20468040 0.26847687 2.94662523 86 86 86
-0.19948082 0.26863417 2.94835138 88 88 88
-0.19427511 0.26879159 2.95007920 88 88 87
-0.18906331 0.26894921 2.95180917 87 87 87
-0.18384540 0.26910704 2.95354128 86 86 86
-0.17862137 0.26926506 2.95527554 86 86 86
-0.17339119 0.26942325 2.95701170 87 87 87
-0.16815485 0.26958159 2.95874977 87 87 87
-0.16291237 0.26974016 2.96048999 88 88 87
-0.15766370 0.26989889 2.96223211 86 86 86
-0.15240887 0.27005783 2.96397662 91 91 91
-0.14714783 0.27021694 2.96572280 88 88 88
-0.14188060 0.27037624 2.96747136 87 87 87
-0.13660714 0.27053571 2.96922159 91 91 91
-0.13132748 0.27069542 2.97097445 91 91 91
-0.12604156 0.27085528 2.97272897 92 92 92
-0.12077845 0.27108052 2.97520089 91 91 91
-0.11555995 0.27143151 2.97905326 90 90 90
-0.11032791 0.27178341 2.98291540 90 90 90
-0.10508188 0.27213514 2.98677564 93 93 93
-0.09982219 0.27248761 2.99064422 94 94 94
-0.09455489 0.27285838 2.99471378 94 94 94
-1.41927516 0.24486658 2.63530970 59 59 59
-1.41253877 0.24452351 2.63161755 66 66 66
-1.40540659 0.24410941 2.62716079 73 73 73
-1.39911139 0.24383835 2.62424374 77 77 77
-1.39449739 0.24385947 2.62447095 80 80 80
-1.38988268 0.24388060 2.62469840 82 82 82
-1.38526714 0.24390173 2.62492585 85 85 84
-1.38065064 0.24392284 2.62515306 83 83 83
-1.37603354 0.24394399 2.62538052 82 82 82
-1.37137079 0.24395716 2.62552238 83 83 82
-1.36644125 0.24392278 2.62515235 88 88 88
-1.36151302 0.24388842 2.62478256 86 86 86
-1.35719335 0.24396321 2.62558746 84 84 84
-1.35312879 0.24408452 2.62689304 88 88 88
-1.34906030 0.24420600 2.62820029 88 88 88
-1.34498751 0.24432755 2.62950850 88 88 88
-1.34091079 0.24444923 2.63081813 89 89 89
-1.33683014 0.24457106 2.63212919 88 88 88
-1.33274519 0.24469297 2.63344121 85 85 85
-1.32865632 0.24481502 2.63475490 83 83 83
-1.32456326 0.24493720 2.63606977 85 85 85
-1.32046616 0.24505949 2.63738585 85 85 85
-1.31636512 0.24518193 2.63870358 85 85 85
-1.31225979 0.24530447 2.64002228 82 82 82
-1.30815041 0.24542712 2.64134240 82 82 81
-1.30403697 0.24554992 2.64266396 86 86 86
-1.29991937 0.24567282 2.64398670 86 86 86
-1.29579759 0.24579586 2.64531088 87 87 87
-1.29167175 0.24591902 2.64663625 89 89 89
-1.28754175 0.24604230 2.64796305 90 90 90
-1.28340757 0.24616569 2.64929104 87 87 87
-1.27926934 0.24628924 2.65062070 93 93 92
-1.27512681 0.24641287 2.65195131 84 84 84
-1.27098024 0.24653664 2.65328336 83 83 83
-1.26682937 0.24666055 2.65461683 86 86 86
-1.26267445 0.24678457 2.65595150 87 87 87
-1.25851536 0.24690874 2.65728784 87 87 87
-1.25435197 0.24703299 2.65862513 86 86 86
-1.25018454 0.24715741 2.65996408 88 88 88
-1.24601281 0.24728192 2.66130424 88 88 88
-1.24183679 0.24740656 2.66264558 86 86 86
-1.23765671 0.24753135 2.66398859 91 91 91
-1.23347235 0.24765626 2.66533279 89 89 89
-1.22928381 0.24778128 2.66667843 86 86 86
-1.22509110 0.24790645 2.66802549 84 84 84
-1.22089398 0.24803171 2.66937351 88 88 87
-1.21666479 0.24815144 2.67066216 88 88 86
-1.21237266 0.24825922 2.67182207 86 86 86
-1.20807683 0.24836709 2.67298293 85 85 85
-1.20377707 0.24847503 2.67414474 85 85 85
-1.19947374 0.24858308 2.67530751 84 84 84
-1.19516659 0.24869123 2.67647147 84 84 84
-1.19085562 0.24879944 2.67763615 83 83 82
-1.18654108 0.24890780 2.67880225 84 84 83
-1.18222260 0.24901623 2.67996907 85 85 84
-1.17790055 0.24912475 2.68113708 87 87 86
-1.17357457 0.24923337 2.68230605 86 86 85
-1.16924500 0.24934210 2.68347621 83 83 83
-1.16491139 0.24945089 2.68464708 83 83 83
-1.16057420 0.24955979 2.68581915 85 86 85
-1.15623307 0.24966879 2.68699217 88 88 88
-1.15188825 0.24977787 2.68816614 85 85 85
-1.14753962 0.24988706 2.68934131 84 84 83
-1.14318717 0.24999635 2.69051743 87 87 87
-1.13883090 0.25010571 2.69169450 85 85 85
-1.13447082 0.25021520 2.69287276 85 85 85
-1.13010681 0.25032476 2.69405174 89 89 89
-1.12573922 0.25043443 2.69523215 87 87 87
-1.12136757 0.25054416 2.69641328 84 84 83
-1.11699224 0.25065404 2.69759560 89 89 89
-1.11261308 0.25076401 2.69877911 87 87 87
-1.10822999 0.25087404 2.69996333 85 85 85
-1.10384309 0.25098419 2.70114875 86 86 86
-1.09945238 0.25109443 2.70233536 84 84 84
-1.09505761 0.25120476 2.70352268 83 83 83
-1.09065914 0.25131521 2.70471120 80 80 80
-1.08625686 0.25142574 2.70590091 83 83 83
-1.08185065 0.25153637 2.70709157 86 86 86
-1.07744050 0.25164708 2.70828319 87 87 87
-1.07302654 0.25175792 2.70947599 88 88 88
-1.06860864 0.25186884 2.71066976 85 85 85
-1.06418681 0.25197986 2.71186447 86 86 86
-1.05976117 0.25209099 2.71306038 88 88 88
-1.05533159 0.25220221 2.71425748 87 87 87
-1.05088663 0.25231075 2.71542573 84 84 83
-1.04634655 0.25239742 2.71635818 83 83 83
-1.04180336 0.25248411 2.71729136 83 83 83
-1.03725719 0.25257090 2.71822524 86 86 86
-1.03270781 0.25265774 2.71915984 88 88 88
-1.02815533 0.25274462 2.72009492 87 87 87
-1.02359951 0.25283155 2.72103047 87 87 87
-1.01904082 0.25291857 2.72196698 88 88 87
-1.01447892 0.25300565 2.72290421 89 89 88
-1.00991380 0.25309277 2.72384167 88 88 88
-1.00534558 0.25317994 2.72478008 87 87 86
-1.00077426 0.25326720 2.72571921 88 88 87
-0.99619979 0.25335452 2.72665882 88 88 88
-0.99162209 0.25344187 2.72759891 88 88 88
-0.98704129 0.25352931 2.72853994 84 84 84
-0.98245734 0.25361681 2.72948170 83 83 82
-0.97787011 0.25370434 2.73042369 85 85 84
-0.97327983 0.25379196 2.73136663 86 86 86
-0.96868628 0.25387961 2.73231006 84 84 84
-0.96408969 0.25396737 2.73325443 88 88 88
-0.95948988 0.25405517 2.73419929 88 88 87
-0.95488679 0.25414300 2.73514462 87 87 87
-0.95028055 0.25423089 2.73609066 87 87 87
-0.94567120 0.25431889 2.73703766 88 88 87
-0.94105864 0.25440693 2.73798513 87 87 87
-0.93644279 0.25449502 2.73893309 86 86 86
-0.93182385 0.25458318 2.73988199 86 86 86
-0.92720169 0.25467139 2.74083138 88 88 88
-0.92259830 0.25476575 2.74184680 88 88 88
-0.91800141 0.25486293 2.74289274 88 88 88
-0.91340107 0.25496018 2.74393940 86 86 86
-0.90879720 0.25505751 2.74498701 84 84 84
-0.90418983 0.25515494 2.74603534 89 89 88
-0.89957887 0.25525242 2.74708438 88 89 88
-0.89496446 0.25534996 2.74813437 89 90 89
-0.89034641 0.25544757 2.74918485 89 89 89
-0.88572496 0.25554529 2.75023651 88 88 88
-0.88110000 0.25564310 2.75128913 86 86 86
-0.87647134 0.25574094 2.75234199 88 88 88
-0.87183928 0.25583887 2.75339603 88 88 88
-0.86720365 0.25593689 2.75445104 87 87 87
-0.86256433 0.25603494 2.75550628 85 85 85
-0.85792166 0.25613314 2.75656295 88 88 88
-0.85327524 0.25623134 2.75761986 88 88 88
-0.84862536 0.25632966 2.75867796 89 89 89
-0.84397191 0.25642803 2.75973678 90 90 90
-0.83931482 0.25652650 2.76079631 89 89 89
-0.83465421 0.25662503 2.76185679 88 88 88
-0.82998997 0.25672364 2.76291800 88 88 88
-0.82532221 0.25682232 2.76398015 91 91 91
-0.82065094 0.25692111 2.76504326 90 90 90
-0.81597590 0.25701994 2.76610684 88 88 88
-0.81129736 0.25711885 2.76717138 86 86 86
-0.80661511 0.25721782 2.76823664 89 89 89
-0.80192935 0.25731689 2.76930285 88 88 88
-0.79724002 0.25741604 2.77037001 89 89 89
-0.79276669 0.25758666 2.77220607 90 90 90
-0.78855991 0.25784659 2.77500343 90 90 90
-0.78434473 0.25810707 2.77780676 87 87 87
-0.78012091 0.25836802 2.78061533 84 84 84
-0.77588856 0.25862953 2.78342962 87 87 87
-0.77164769 0.25889158 2.78624988 88 88 88
-0.76743895 0.25916791 2.78922391 90 90 90
-0.76362294 0.25958142 2.79367399 93 93 93
-0.75979471 0.25999621 2.79813814 84 84 84
-0.75595415 0.26041231 2.80261636 82 82 82
-0.75261950 0.26100945 2.80904293 58 58 58
-0.74730343 0.26092291 2.80811143 56 56 56
-0.74158752 0.26069459 2.80565429 60 60 60
-0.73607492 0.26053509 2.80393791 62 62 62
-0.73056912 0.26037583 2.80222392 72 72 72
-0.72512966 0.26023817 2.80074239 73 73 73
-0.72003907 0.26022464 2.80059671 77 77 77
-0.71494901 0.26021114 2.80045128 81 81 81
-0.70985949 0.26019761 2.80030560 78 78 78
-0.70477045 0.26018405 2.80015993 78 78 78
-0.69968188 0.26017052 2.80001426 79 79 79
-0.69459391 0.26015699 2.79986858 80 80 80
-0.68987101 0.26028100 2.80120325 80 80 80
-0.68516445 0.26041305 2.80262446 75 75 75
-0.68045312 0.26054525 2.80404711 76 76 76
-0.67573696 0.26067755 2.80547094 81 81 80
-0.67101604 0.26080999 2.80689645 80 80 80
-0.66629028 0.26094258 2.80832338 79 79 79
-0.66155976 0.26107532 2.80975175 83 83 82
-0.65682435 0.26120815 2.81118131 83 83 83
-0.65208417 0.26134112 2.81261253 77 77 77
-0.64733922 0.26147428 2.81404543 83 83 83
-0.64258933 0.26160753 2.81547952 79 79 79
-0.63783467 0.26174092 2.81691527 82 82 82
-0.63307512 0.26187444 2.81835222 84 84 83
-0.62831074 0.26200813 2.81979084 78 78 77
-0.62354141 0.26214191 2.82123065 78 78 78
-0.61876732 0.26227587 2.82267237 88 88 88
-0.61398828 0.26240993 2.82411528 85 85 85
-0.60920441 0.26254416 2.82555985 80 80 80
-0.60441560 0.26267850 2.82700562 81 81 80
-0.59962189 0.26281300 2.82845306 81 81 80
-0.59482324 0.26294762 2.82990193 83 83 83
-0.59001970 0.26308239 2.83135223 83 83 83
-0.58521128 0.26321730 2.83280420 84 84 84
-0.58039784 0.26335233 2.83425760 84 84 84
