//X Y Z R G B
94448
0.13606060 0.64681113 2.32037616 56 56 56
0.14023575 0.64675891 2.32018876 58 58 58
0.14441022 0.64670670 2.32000136 60 60 60
0.14858402 0.64665443 2.31981397 58 58 58
0.15275715 0.64660221 2.31962657 58 58 58
0.15692963 0.64655006 2.31943941 56 56 56
0.16110142 0.64649785 2.31925225 56 56 56
0.16527250 0.64644563 2.31906486 57 57 57
0.16944295 0.64639348 2.31887770 56 56 56
0.17361271 0.64634126 2.31869054 56 56 55
0.17778179 0.64628911 2.31850338 56 56 56
0.18195021 0.64623696 2.31831622 58 58 57
0.18611796 0.64618486 2.31812930 58 58 57
0.19028503 0.64613265 2.31794214 57 57 57
0.19445144 0.64608055 2.31775522 57 57 57
0.19861716 0.64602846 2.31756830 57 57 57
0.20278221 0.64597636 2.31738138 56 56 56
0.20694660 0.64592427 2.31719446 56 56 56
0.21111031 0.64587212 2.31700754 56 56 56
0.21527335 0.64582002 2.31682062 57 57 57
0.21943571 0.64576793 2.31663370 57 57 57
0.22359741 0.64571589 2.31644702 56 56 56
0.22775845 0.64566386 2.31626034 56 56 56
0.23191878 0.64561176 2.31607342 56 56 56
0.23607847 0.64555973 2.31588674 56 56 56
0.24023749 0.64550769 2.31570005 57 57 56
0.24439582 0.64545566 2.31551337 57 57 57
0.24855351 0.64540368 2.31532693 56 56 56
0.25271052 0.64535165 2.31514025 54 54 53
0.25686684 0.64529967 2.31495380 53 53 53
0.26102251 0.64524764 2.31476712 58 58 58
0.26517749 0.64519566 2.31458068 49 49 48
0.26933181 0.64514369 2.31439424 54 54 54
0.27348548 0.64509171 2.31420779 54 54 54
0.27763847 0.64503974 2.31402135 56 56 56
0.28179076 0.64498776 2.31383491 57 57 57
0.28594244 0.64493585 2.31364870 56 56 56
0.29009339 0.64488387 2.31346226 56 56 56
0.29424372 0.64483196 2.31327605 56 56 56
0.29839337 0.64478010 2.31308985 56 56 56
0.30254236 0.64472818 2.31290364 56 56 56
0.30669066 0.64467627 2.31271744 56 56 56
0.31083828 0.64462435 2.31253123 54 54 54
0.31498525 0.64457244 2.31234503 58 58 58
0.31913152 0.64452052 2.31215882 55 55 55
0.32327718 0.64446872 2.31197286 52 52 52
0.32742217 0.64441687 2.31178689 55 55 55
0.33156648 0.64436501 2.31160092 56 57 56
0.33571011 0.64431322 2.31141496 57 57 57
0.33985308 0.64426136 2.31122899 57 57 57
0.34399536 0.64420950 2.31104302 57 57 57
0.34813702 0.64415777 2.31085730 56 56 56
0.35227799 0.64410591 2.31067133 56 56 56
0.35641828 0.64405406 2.31048536 54 54 54
0.36055791 0.64400232 2.31029963 54 54 54
0.36469689 0.64395052 2.31011391 59 59 59
0.36883521 0.64389873 2.30992818 55 55 55
0.37297285 0.64384699 2.30974245 55 55 55
0.37710983 0.64379519 2.30955672 56 56 56
0.38124612 0.64374346 2.30937099 57 57 57
0.38538179 0.64369172 2.30918550 56 56 56
0.38951674 0.64363998 2.30899978 56 56 56
0.39365107 0.64358824 2.30881429 56 56 56
0.39778474 0.64353657 2.30862880 56 56 56
0.40191773 0.64348483 2.30844331 55 55 55
0.40605003 0.64343315 2.30825782 56 57 56
0.41018170 0.64338142 2.30807233 58 58 58
0.41431266 0.64332974 2.30788684 58 58 58
0.41844302 0.64327806 2.30770159 56 56 56
0.42257267 0.64322639 2.30751610 54 54 54
0.42670169 0.64317477 2.30733085 53 53 53
0.43083003 0.64312309 2.30714560 53 53 53
0.43495771 0.64307147 2.30696034 56 56 55
0.43908474 0.64301980 2.30677509 56 56 56
0.44321108 0.64296818 2.30658984 56 56 56
0.44733676 0.64291656 2.30640459 55 55 55
0.45146176 0.64286488 2.30621934 54 54 54
0.45558614 0.64281332 2.30603433 55 55 55
0.45970985 0.64276177 2.30584931 55 55 55
0.46383286 0.64271009 2.30566406 56 56 56
0.46795526 0.64265853 2.30547905 56 56 56
0.47207695 0.64260697 2.30529404 56 56 56
0.47619808 0.64255548 2.30510926 55 55 55
0.48031846 0.64250392 2.30492425 54 54 54
0.48443815 0.64245230 2.30473924 56 56 56
0.48855725 0.64240080 2.30455446 57 58 57
0.49267563 0.64234924 2.30436945 55 55 55
0.49679339 0.64229774 2.30418468 55 55 55
0.50091046 0.64224625 2.30399990 56 56 56
0.50502694 0.64219475 2.30381513 56 56 56
0.50914270 0.64214319 2.30363035 56 56 56
0.51325780 0.64209175 2.30344582 56 56 56
0.51737225 0.64204025 2.30326104 56 56 56
0.52148604 0.64198881 2.30307651 54 54 54
0.52559918 0.64193732 2.30289173 55 55 55
0.52971166 0.64188588 2.30270720 56 56 56
0.53382260 0.64183336 2.30251884 57 57 57
0.53793275 0.64178073 2.30233002 58 58 58
0.54204220 0.64172810 2.30214119 53 53 53
0.54615098 0.64167547 2.30195236 53 53 52
0.55025905 0.64162284 2.30176353 56 56 56
0.55436647 0.64157021 2.30157471 56 56 55
0.55847329 0.64151764 2.30138612 54 55 54
0.56257933 0.64146501 2.30119729 54 54 54
0.56668478 0.64141244 2.30100870 55 55 55
0.57078952 0.64135987 2.30082011 55 55 55
0.57489359 0.64130729 2.30063152 56 56 56
0.57899696 0.64125472 2.30044293 57 57 57
0.58309966 0.64120215 2.30025434 55 55 55
0.58720171 0.64114958 2.30006576 52 52 52
0.59130311 0.64109707 2.29987741 54 54 54
0.59540379 0.64104450 2.29968882 57 57 57
0.59950382 0.64099199 2.29950047 54 54 53
0.60360318 0.64093947 2.29931211 56 56 56
0.60770190 0.64088696 2.29912376 56 56 56
0.61179990 0.64083451 2.29893541 54 54 54
0.61589724 0.64078200 2.29874706 54 54 54
0.61999398 0.64072955 2.29855895 55 55 55
0.62408996 0.64067703 2.29837060 56 56 56
0.62818527 0.64062458 2.29818249 56 56 56
0.63227999 0.64057219 2.29799438 56 56 56
0.63637400 0.64051974 2.29780626 57 57 57
0.64046723 0.64046723 2.29761791 55 55 55
0.64455986 0.64041477 2.29742980 55 55 55
0.64865190 0.64036244 2.29724193 58 58 58
0.65274322 0.64030999 2.29705381 55 55 55
0.65683389 0.64025760 2.29686594 56 56 56
0.66092378 0.64020520 2.29667783 55 55 55
0.66501313 0.64015281 2.29648995 55 55 55
0.66910177 0.64010042 2.29630208 55 55 55
0.67318970 0.64004809 2.29611421 54 54 54
0.67727703 0.63999569 2.29592633 56 56 56
0.68136370 0.63994342 2.29573870 56 56 56
0.68544960 0.63989103 2.29555082 54 54 54
0.68953484 0.63983864 2.29536295 57 57 57
0.69361949 0.63978636 2.29517531 56 56 56
0.69770348 0.63973403 2.29498768 55 55 54
0.70178676 0.63968176 2.29480004 55 55 54
0.70586938 0.63962942 2.29461241 54 54 54
0.70995140 0.63957721 2.29442501 55 55 55
0.71403265 0.63952488 2.29423738 55 55 55
0.71811330 0.63947266 2.29404998 55 55 55
0.72219324 0.63942033 2.29386234 56 56 56
0.72627252 0.63936812 2.29367495 58 58 58
0.73035109 0.63931584 2.29348731 57 57 57
0.73442900 0.63926357 2.29329991 53 53 53
0.73850638 0.63921142 2.29311275 57 57 56
0.74258298 0.63915914 2.29292536 56 56 56
0.74665892 0.63910693 2.29273796 54 54 54
0.75073415 0.63905472 2.29255056 55 55 55
0.75482142 0.63901323 2.29240179 56 56 56
0.75891829 0.63898027 2.29228354 56 56 56
0.76301098 0.63894415 2.29215407 54 54 54
0.76708537 0.63889319 2.29197121 56 56 56
0.77115911 0.63884228 2.29178858 54 54 54
0.77523226 0.63879138 2.29160595 55 55 55
0.77930462 0.63874042 2.29142308 55 55 54
0.78581083 0.64067423 2.29836059 50 50 50
0.79023343 0.64089793 2.29916310 50 50 50
0.79465908 0.64112180 2.29996610 44 44 44
0.79898804 0.64126575 2.30048251 38 38 38
0.80126357 0.63976860 2.29511166 52 52 52
0.80503654 0.63947630 2.29406309 52 52 52
0.80880612 0.63918436 2.29301572 52 52 52
0.81257224 0.63889265 2.29196930 54 54 54
0.81633490 0.63860124 2.29092383 56 56 56
0.82009411 0.63831002 2.28987908 58 58 58
0.82408702 0.63820273 2.28949428 57 57 57
0.82815182 0.63815188 2.28931189 54 54 54
0.83221596 0.63810104 2.28912950 52 52 52
0.83627939 0.63805020 2.28894711 56 56 56
0.84034222 0.63799936 2.28876472 56 56 56
0.84440440 0.63794851 2.28858232 54 54 54
0.84846586 0.63789767 2.28839993 55 55 55
0.85252678 0.63784695 2.28821778 54 54 54
0.85658699 0.63779610 2.28803539 56 56 56
0.86064655 0.63774532 2.28785324 57 57 57
0.86470550 0.63769454 2.28767109 55 55 55
0.86876380 0.63764375 2.28748894 54 54 54
0.87282145 0.63759297 2.28730679 57 57 57
0.87687844 0.63754219 2.28712463 56 56 56
0.88093483 0.63749146 2.28694272 56 56 56
0.88499051 0.63744074 2.28676057 59 59 59
0.88904560 0.63739002 2.28657866 55 55 55
0.89309996 0.63733923 2.28639650 53 53 53
0.89715374 0.63728851 2.28621459 54 54 54
0.90120685 0.63723779 2.28603268 55 55 55
0.90525937 0.63718712 2.28585076 55 55 55
0.90931123 0.63713646 2.28566909 56 56 56
0.91336244 0.63708574 2.28548717 57 57 57
0.91741294 0.63703507 2.28530526 53 53 53
0.92146289 0.63698441 2.28512359 55 55 55
0.92551219 0.63693374 2.28494191 56 56 55
0.92956072 0.63688308 2.28476000 56 56 56
0.93360865 0.63683242 2.28457832 54 54 54
0.93765599 0.63678175 2.28439665 54 54 54
0.94170266 0.63673115 2.28421497 54 54 54
0.94574881 0.63668054 2.28403354 54 54 54
0.94979411 0.63662988 2.28385186 55 55 54
0.95383894 0.63657933 2.28367043 55 55 55
0.95788300 0.63652867 2.28348875 53 53 53
0.96195096 0.63649434 2.28336549 56 56 56
0.96630675 0.63664985 2.28392339 56 56 56
0.97068578 0.63681930 2.28453135 56 56 56
0.97515732 0.63704783 2.28535104 52 52 52
0.97963208 0.63727641 2.28617120 84 84 84
-0.79152054 0.66351181 2.36498094 57 57 57
-0.78681880 0.66314536 2.36367488 53 53 53
-0.78219610 0.66284192 2.36259317 56 56 56
-0.77759963 0.66255748 2.36157942 57 57 56
-0.77321059 0.66244769 2.36118793 53 53 53
-0.76888728 0.66239321 2.36099386 56 56 56
-0.76456475 0.66233885 2.36080003 54 54 54
-0.76024282 0.66228437 2.36060596 55 55 55
-0.75592160 0.66222996 2.36041188 56 56 56
-0.75160122 0.66217554 2.36021805 56 56 56
-0.74728143 0.66212118 2.36002421 57 57 57
-0.74296242 0.66206682 2.35983038 57 57 57
-0.73864406 0.66201240 2.35963655 56 56 56
-0.73432648 0.66195810 2.35944295 59 59 59
-0.73000956 0.66190374 2.35924911 60 60 60
-0.72569335 0.66184932 2.35905528 56 56 56
-0.72137785 0.66179502 2.35886168 53 53 53
-0.71706307 0.66174072 2.35866809 52 52 52
-0.71274894 0.66168630 2.35847425 54 54 54
-0.70843554 0.66163200 2.35828066 55 55 55
-0.70412290 0.66157770 2.35808706 55 55 55
-0.69981098 0.66152346 2.35789371 51 51 51
-0.69549972 0.66146910 2.35770011 56 56 56
-0.69118917 0.66141486 2.35750675 57 57 57
-0.68687928 0.66136056 2.35731316 53 53 53
-0.68257016 0.66130632 2.35711980 54 54 54
-0.67826176 0.66125208 2.35692644 54 54 54
-0.67395407 0.66119784 2.35673308 55 55 55
-0.66964704 0.66114360 2.35653973 54 54 54
-0.66534072 0.66108930 2.35634637 55 55 54
-0.66103512 0.66103512 2.35615325 55 55 55
-0.65673023 0.66098088 2.35595989 55 55 55
-0.65242606 0.66092670 2.35576677 56 56 55
-0.64812261 0.66087252 2.35557365 52 52 52
-0.64381981 0.66081834 2.35538054 55 55 55
-0.63951772 0.66076416 2.35518742 56 56 56
-0.63525426 0.66074938 2.35513473 55 55 54
-0.63120395 0.66095769 2.35587716 54 54 54
-0.62715119 0.66116619 2.35662031 54 54 54
-0.62309587 0.66137481 2.35736394 54 54 54
-0.61903793 0.66158348 2.35810781 56 56 56
-0.61497760 0.66179246 2.35885262 52 52 52
-0.61247838 0.66369611 2.36563778 38 38 38
-0.60728616 0.66268772 2.36204362 50 50 50
-0.60270315 0.66233456 2.36078477 54 54 54
-0.59812498 0.66198176 2.35952735 52 52 51
-0.59224153 0.66016883 2.35306549 57 57 57
-0.58794785 0.66011477 2.35287261 56 56 56
-0.58365494 0.66006070 2.35267997 54 54 54
-0.57936275 0.66000664 2.35248733 56 56 56
-0.57507122 0.65995258 2.35229468 52 52 52
-0.57078040 0.65989858 2.35210204 56 56 56
-0.56649035 0.65984458 2.35190964 57 57 57
-0.56220096 0.65979058 2.35171723 56 56 56
-0.55791223 0.65973651 2.35152459 56 56 56
-0.55362427 0.65968257 2.35133219 54 54 54
-0.54933697 0.65962857 2.35113978 56 56 56
-0.54505038 0.65957463 2.35094738 58 58 58
-0.54076451 0.65952063 2.35075498 56 56 56
-0.53647929 0.65946662 2.35056257 56 56 56
-0.53219485 0.65941274 2.35037041 55 55 55
-0.52791101 0.65935874 2.35017800 54 54 54
-0.52362794 0.65930486 2.34998584 53 53 53
-0.51934558 0.65925092 2.34979367 54 54 54
-0.51506388 0.65919703 2.34960151 55 55 55
-0.51078290 0.65914309 2.34940934 56 56 56
-0.50650263 0.65908921 2.34921718 58 58 58
-0.50222301 0.65903527 2.34902501 56 56 56
-0.49794418 0.65898144 2.34883308 56 56 56
-0.49366593 0.65892750 2.34864092 56 56 56
-0.48938847 0.65887368 2.34844899 55 55 54
-0.48511168 0.65881979 2.34825706 55 55 55
-0.48083562 0.65876597 2.34806514 53 53 53
-0.47656021 0.65871215 2.34787321 54 54 54
-0.47228551 0.65865827 2.34768128 59 59 59
-0.46801150 0.65860444 2.34748936 56 56 56
-0.46373823 0.65855068 2.34729767 53 53 53
-0.45946565 0.65849686 2.34710598 56 56 56
-0.45519373 0.65844303 2.34691405 56 56 56
-0.45092255 0.65838927 2.34672236 53 53 53
-0.44665202 0.65833545 2.34653068 52 52 52
-0.44238222 0.65828168 2.34633899 54 54 54
-0.43811315 0.65822798 2.34614754 56 56 56
-0.43384472 0.65817422 2.34595585 56 56 56
-0.42957702 0.65812045 2.34576440 55 55 55
-0.42530999 0.65806669 2.34557271 58 58 58
-0.42104369 0.65801299 2.34538126 56 56 56
-0.41677806 0.65795928 2.34518981 53 53 53
-0.41251314 0.65790558 2.34499836 55 55 54
-0.40824890 0.65785187 2.34480691 56 56 55
-0.40398538 0.65779823 2.34461570 56 56 55
-0.39972255 0.65774447 2.34442425 54 54 54
-0.39546043 0.65769082 2.34423304 56 56 55
-0.39119899 0.65763718 2.34404182 53 54 53
-0.38693818 0.65758348 2.34385037 56 56 56
-0.38267815 0.65752983 2.34365916 54 54 54
-0.37841880 0.65747625 2.34346819 54 54 54
-0.37416014 0.65742260 2.34327698 56 56 56
-0.36990216 0.65736896 2.34308577 54 54 54
-0.36564490 0.65731537 2.34289479 55 55 55
-0.36138830 0.65726173 2.34270358 56 56 56
-0.35713241 0.65720814 2.34251261 55 55 55
-0.35287723 0.65715456 2.34232163 55 55 55
-0.34862271 0.65710104 2.34213066 56 56 56
-0.34436890 0.65704745 2.34193969 54 54 54
-0.34011582 0.65699393 2.34174895 52 52 52
-0.33586338 0.65694034 2.34155798 54 54 54
-0.33161169 0.65688682 2.34136724 54 54 54
-0.32736063 0.65683323 2.34117627 54 54 54
-0.32311028 0.65677977 2.34098554 53 53 53
-0.31886065 0.65672624 2.34079480 56 56 56
-0.31461167 0.65667272 2.34060407 57 57 57
-0.31036341 0.65661919 2.34041333 56 56 56
-0.30611587 0.65656579 2.34022284 55 55 55
-0.30186898 0.65651226 2.34003210 56 56 56
-0.29762280 0.65645880 2.33984160 56 56 56
-0.29337728 0.65640527 2.33965087 56 56 56
-0.28913248 0.65635186 2.33946037 57 57 57
-0.28488839 0.65629840 2.33926988 56 56 56
-0.28064495 0.65624493 2.33907938 54 54 54
-0.27640224 0.65619159 2.33888912 55 55 55
-0.27216020 0.65613812 2.33869863 54 54 54
-0.26791885 0.65608478 2.33850837 60 60 60
-0.26367816 0.65603131 2.33831787 56 56 56
-0.25943822 0.65597790 2.33812761 55 55 55
-0.25519893 0.65592456 2.33793736 55 55 55
-0.25096035 0.65587115 2.33774710 56 56 56
-0.24672244 0.65581781 2.33755684 54 54 54
-0.24248524 0.65576440 2.33736658 55 55 54
-0.23824874 0.65571111 2.33717656 55 55 55
-0.23401289 0.65565771 2.33698630 54 54 54
-0.22977775 0.65560442 2.33679628 55 55 55
-0.22554331 0.65555108 2.33660626 56 56 56
-0.22130954 0.65549779 2.33641624 55 55 55
-0.21707650 0.65544456 2.33622646 55 55 55
-0.21284410 0.65539122 2.33603644 57 57 57
-0.20861240 0.65533793 2.33584642 55 55 55
-0.20438139 0.65528470 2.33565664 55 55 55
-0.20015106 0.65523136 2.33546662 56 56 56
-0.19592144 0.65517813 2.33527684 56 56 55
-0.19169249 0.65512490 2.33508706 57 57 57
-0.18746424 0.65507162 2.33489728 57 57 57
-0.18323666 0.65501839 2.33470750 56 56 56
-0.17900977 0.65496516 2.33451772 54 54 54
-0.17478356 0.65491188 2.33432794 56 56 56
-0.17055807 0.65485871 2.33413839 56 56 56
-0.16633324 0.65480554 2.33394885 56 56 56
-0.16210909 0.65475231 2.33375907 56 56 56
-0.15788564 0.65469915 2.33356953 55 55 55
-0.15366288 0.65464592 2.33337998 56 56 56
-0.14944080 0.65459275 2.33319044 58 58 58
-0.14521942 0.65453964 2.33300114 56 56 56
-0.14099869 0.65448648 2.33281159 55 55 54
-0.13677868 0.65443337 2.33262229 56 56 56
-0.13255933 0.65438020 2.33243275 59 59 59
-0.12834068 0.65432709 2.33224344 60 60 60
-0.12412272 0.65427399 2.33205414 57 57 57
-0.11990543 0.65422088 2.33186483 55 55 55
-0.11568883 0.65416777 2.33167553 55 55 55
-0.11147291 0.65411466 2.33148623 58 58 58
-0.10725769 0.65406162 2.33129716 58 58 58
-0.10304314 0.65400851 2.33110785 55 55 55
-0.09882928 0.65395546 2.33091879 55 55 55
-0.09461610 0.65390241 2.33072972 57 57 57
-0.09040361 0.65384936 2.33054066 58 58 57
-0.08619180 0.65379632 2.33035159 58 58 58
-0.08198067 0.65374327 2.33016253 57 57 57
-0.07777023 0.65369028 2.32997370 59 59 59
-0.07356046 0.65363723 2.32978463 56 56 56
-0.06935138 0.65358424 2.32959580 56 56 56
-0.06514298 0.65353125 2.32940674 54 54 54
-0.06093527 0.65347826 2.32921791 60 60 60
-0.05672824 0.65342528 2.32902908 58 58 58
-0.05252189 0.65337229 2.32884026 55 55 55
-0.04831622 0.65331930 2.32865143 56 56 56
-0.04411124 0.65326649 2.32846308 57 57 57
-0.03990693 0.65321350 2.32827425 58 58 58
-0.03570331 0.65316057 2.32808566 56 56 56
-0.03150037 0.65310758 2.32789683 54 54 54
-0.02729811 0.65305471 2.32770824 55 55 54
-0.02309653 0.65300179 2.32751966 56 56 56
-0.01889563 0.65294886 2.32733107 56 56 56
-0.01469541 0.65289605 2.32714272 54 54 54
-0.01049587 0.65284312 2.32695413 54 54 54
-0.00629701 0.65279031 2.32676578 55 55 55
-0.00209883 0.65273738 2.32657719 54 54 54
0.00209866 0.65268451 2.32638884 56 56 56
0.00629548 0.65263170 2.32620049 55 55 55
0.01049162 0.65257883 2.32601213 55 55 55
0.01468708 0.65252602 2.32582378 55 55 55
0.01888186 0.65247315 2.32563543 56 56 56
0.02307596 0.65242040 2.32544732 57 57 57
0.02726938 0.65236753 2.32525897 56 56 56
0.03146213 0.65231478 2.32507086 56 56 56
0.03565419 0.65226197 2.32488275 58 58 58
0.03984558 0.65220922 2.32469463 55 55 55
0.04403629 0.65215641 2.32450652 57 57 56
0.04822632 0.65210366 2.32431841 56 56 56
0.05241567 0.65205091 2.32413030 56 56 56
0.05660434 0.65199816 2.32394242 56 56 56
0.06079233 0.65194541 2.32375431 56 56 56
0.06497966 0.65189266 2.32356644 56 56 56
0.06916630 0.65183997 2.32337856 56 56 56
0.07335226 0.65178728 2.32319069 56 56 56
0.07753755 0.65173459 2.32300282 57 57 57
0.08172216 0.65168184 2.32281494 56 56 56
0.08590610 0.65162915 2.32262707 56 56 56
0.09008936 0.65157652 2.32243943 56 56 56
0.09427194 0.65152383 2.32225180 56 56 56
0.09845385 0.65147120 2.32206416 54 54 54
0.10263507 0.65141851 2.32187629 56 56 56
0.10681562 0.65136588 2.32168865 57 57 57
0.11099551 0.65131330 2.32150126 57 57 57
0.11517471 0.65126067 2.32131362 57 57 57
0.11935323 0.65120798 2.32112598 56 56 56
0.12353110 0.65115541 2.32093859 54 54 54
0.12770826 0.65110278 2.32075095 55 55 54
0.13188477 0.65105021 2.32056355 55 55 55
0.13606060 0.65099764 2.32037616 54 54 54
0.14023575 0.65094507 2.32018876 55 55 55
0.14441022 0.65089250 2.32000136 57 57 57
0.14858402 0.65083992 2.31981397 56 56 56
0.15275715 0.65078735 2.31962657 57 57 57
0.15692963 0.65073484 2.31943941 54 55 54
0.16110142 0.65068233 2.31925225 56 56 56
0.16527250 0.65062976 2.31906486 57 57 57
0.16944295 0.65057725 2.31887770 55 55 55
0.17361271 0.65052474 2.31869054 55 55 55
0.17778179 0.65047222 2.31850338 55 55 55
0.18195021 0.65041971 2.31831622 57 57 57
0.18611796 0.65036726 2.31812930 58 58 58
0.19028503 0.65031475 2.31794214 56 56 56
0.19445144 0.65026230 2.31775522 56 56 56
0.19861716 0.65020984 2.31756830 57 57 57
0.20278221 0.65015745 2.31738138 57 57 57
0.20694660 0.65010500 2.31719446 56 56 56
0.21111031 0.65005255 2.31700754 56 56 56
0.21527335 0.65000010 2.31682062 56 56 56
0.21943571 0.64994764 2.31663370 57 57 57
0.22359741 0.64989531 2.31644702 56 56 56
0.22775845 0.64984292 2.31626034 55 55 55
0.23191878 0.64979047 2.31607342 54 55 54
0.23607847 0.64973807 2.31588674 53 53 53
0.24023749 0.64968574 2.31570005 55 55 55
0.24439582 0.64963335 2.31551337 59 59 59
0.24855351 0.64958102 2.31532693 58 58 58
0.25271052 0.64952868 2.31514025 56 56 56
0.25686684 0.64947635 2.31495380 54 54 54
0.26102251 0.64942396 2.31476712 59 59 58
0.26517749 0.64937168 2.31458068 50 50 50
0.26933181 0.64931935 2.31439424 54 54 54
0.27348548 0.64926708 2.31420779 54 54 54
0.27763847 0.64921474 2.31402135 55 55 55
0.28179076 0.64916241 2.31383491 56 56 56
0.28594244 0.64911020 2.31364870 56 56 56
0.29009339 0.64905787 2.31346226 55 55 55
0.29424372 0.64900565 2.31327605 57 57 57
0.29839337 0.64895344 2.31308985 58 58 58
0.30254236 0.64890116 2.31290364 57 57 57
0.30669066 0.64884895 2.31271744 57 57 57
0.31083828 0.64879668 2.31253123 57 57 57
0.31498525 0.64874446 2.31234503 57 57 57
0.31913152 0.64869219 2.31215882 52 52 52
0.32327718 0.64864004 2.31197286 54 54 54
0.32742217 0.64858788 2.31178689 54 54 54
0.33156648 0.64853567 2.31160092 56 56 56
0.33571011 0.64848351 2.31141496 57 57 57
0.33985308 0.64843136 2.31122899 58 58 58
0.34399536 0.64837915 2.31104302 57 57 57
0.34813702 0.64832705 2.31085730 56 56 55
0.35227799 0.64827490 2.31067133 57 57 57
0.35641828 0.64822268 2.31048536 56 56 56
0.36055791 0.64817059 2.31029963 54 54 54
0.36469689 0.64811850 2.31011391 58 58 58
0.36883521 0.64806640 2.30992818 57 57 57
0.37297285 0.64801425 2.30974245 56 56 56
0.37710983 0.64796215 2.30955672 55 55 55
0.38124612 0.64791006 2.30937099 55 55 55
0.38538179 0.64785802 2.30918550 56 56 56
0.38951674 0.64780593 2.30899978 56 56 56
0.39365107 0.64775389 2.30881429 56 56 56
0.39778474 0.64770186 2.30862880 55 55 55
0.40191773 0.64764977 2.30844331 55 55 55
0.40605003 0.64759773 2.30825782 57 57 57
0.41018170 0.64754570 2.30807233 56 56 56
0.41431266 0.64749366 2.30788684 57 57 57
0.41844302 0.64744169 2.30770159 58 58 58
0.42257267 0.64738965 2.30751610 56 56 56
0.42670169 0.64733768 2.30733085 54 54 54
0.43083003 0.64728570 2.30714560 54 54 54
0.43495771 0.64723372 2.30696034 55 55 55
0.43908474 0.64718175 2.30677509 55 55 55
0.44321108 0.64712977 2.30658984 56 56 56
0.44733676 0.64707780 2.30640459 56 56 56
0.45146176 0.64702582 2.30621934 54 54 54
0.45558614 0.64697391 2.30603433 55 55 55
0.45970985 0.64692205 2.30584931 55 55 55
0.46383286 0.64687008 2.30566406 58 58 58
0.46795526 0.64681816 2.30547905 58 58 58
0.47207695 0.64676625 2.30529404 56 56 56
0.47619808 0.64671439 2.30510926 56 56 56
0.48031846 0.64666247 2.30492425 55 55 55
0.48443815 0.64661056 2.30473924 56 56 56
0.48855725 0.64655876 2.30455446 56 56 56
0.49267563 0.64650685 2.30436945 55 55 55
0.49679339 0.64645499 2.30418468 56 56 56
0.50091046 0.64640313 2.30399990 54 54 54
0.50502694 0.64635134 2.30381513 54 54 54
0.50914270 0.64629948 2.30363035 55 55 55
0.51325780 0.64624768 2.30344582 54 54 54
0.51737225 0.64619589 2.30326104 56 56 56
0.52148604 0.64614409 2.30307651 56 56 56
0.52559918 0.64609224 2.30289173 56 56 56
0.52971166 0.64604050 2.30270720 56 57 56
0.53382349 0.64598870 2.30252266 57 57 57
0.53793383 0.64593601 2.30233479 55 55 55
0.54204333 0.64588302 2.30214596 54 54 54
0.54615211 0.64583004 2.30195713 54 54 54
0.55026019 0.64577705 2.30176830 55 55 55
0.55436760 0.64572412 2.30157948 58 58 58
0.55847442 0.64567119 2.30139089 56 56 56
0.56258047 0.64561820 2.30120206 56 56 56
0.56668591 0.64556527 2.30101347 57 57 57
0.57079065 0.64551234 2.30082464 55 55 55
0.57489479 0.64545947 2.30063629 56 56 55
0.57899815 0.64540654 2.30044770 58 58 58
0.58310091 0.64535367 2.30025911 58 58 58
0.58720291 0.64530075 2.30007052 56 56 56
0.59130436 0.64524788 2.29988217 56 56 55
0.59540504 0.64519501 2.29969358 56 56 56
0.59950507 0.64514214 2.29950523 48 48 48
0.60360444 0.64508933 2.29931688 54 54 54
0.60770315 0.64503646 2.29912853 54 54 54
0.61180121 0.64498365 2.29894018 54 54 54
0.61589855 0.64493078 2.29875183 54 54 54
0.61999524 0.64487803 2.29856372 52 52 52
0.62409121 0.64482516 2.29837537 54 54 54
0.62818658 0.64477241 2.29818726 56 56 56
0.63228124 0.64471954 2.29799891 53 53 53
0.63637531 0.64466685 2.29781103 52 52 51
0.64046854 0.64461398 2.29762268 56 56 56
0.64456123 0.64456123 2.29743457 58 58 58
0.64865327 0.64450848 2.29724669 57 57 56
0.65274453 0.64445573 2.29705858 55 55 55
0.65683526 0.64440304 2.29687071 56 56 56
0.66092515 0.64435023 2.29668260 56 56 56
0.66501451 0.64429754 2.29649472 57 57 57
0.66910315 0.64424485 2.29630685 57 57 57
0.67319113 0.64419210 2.29611897 54 54 54
0.67727840 0.64413941 2.29593110 54 54 54
0.68136507 0.64408678 2.29574347 56 56 56
0.68545103 0.64403403 2.29555559 57 57 57
0.68953627 0.64398134 2.29536772 57 57 57
0.69362092 0.64392871 2.29518008 56 56 56
0.69770491 0.64387608 2.29499245 55 55 55
0.70178825 0.64382344 2.29480481 54 54 54
0.70587087 0.64377075 2.29461718 55 55 55
0.70995277 0.64371812 2.29442954 56 56 56
0.71403408 0.64366549 2.29424191 56 56 56
0.71811473 0.64361292 2.29405451 56 56 56
0.72219473 0.64356035 2.29386711 56 56 56
0.72627401 0.64350778 2.29367971 58 58 58
0.73035258 0.64345515 2.29349208 54 54 54
0.73443055 0.64340252 2.29330468 53 53 53
0.73850787 0.64334995 2.29311728 55 55 55
0.74258447 0.64329737 2.29292989 54 54 54
0.74666047 0.64324486 2.29274273 54 54 54
0.75073570 0.64319229 2.29255533 55 55 55
0.75482291 0.64315051 2.29240632 56 56 56
