//X Y Z R G B
52196
-0.27762040 0.45350415 1.91145861 56 56 56
-0.27449766 0.45404330 1.91373098 58 58 58
-0.27132952 0.45452017 1.91574097 61 61 61
-0.26815471 0.45499802 1.91775501 64 64 64
-0.26497325 0.45547691 1.91977346 67 67 67
-0.26178506 0.45595676 1.92179596 67 67 67
-0.25859016 0.45643765 1.92382288 67 67 67
-0.25538850 0.45691955 1.92585409 74 74 74
-0.25218007 0.45740247 1.92788947 75 75 75
-0.24896486 0.45788643 1.92992926 75 75 75
-0.24574283 0.45837137 1.93197322 75 75 75
-0.95640749 0.39663219 1.65913403 111 111 111
-0.95341402 0.39663219 1.65913403 111 111 111
-0.95042068 0.39663225 1.65913427 111 111 111
-0.94742727 0.39663225 1.65913427 111 111 111
-0.94443381 0.39663225 1.65913427 111 111 111
-0.94144034 0.39663225 1.65913427 110 110 110
-0.93844712 0.39663234 1.65913463 110 110 110
-0.93545365 0.39663234 1.65913463 110 110 110
-0.93246019 0.39663234 1.65913463 111 111 111
-0.92946672 0.39663234 1.65913463 111 111 111
-0.92647350 0.39663243 1.65913498 110 110 110
-0.92348003 0.39663243 1.65913498 110 110 110
-0.92048657 0.39663243 1.65913498 111 111 111
-0.91749310 0.39663243 1.65913498 113 113 113
-0.91475689 0.39674401 1.65960169 113 113 113
-0.91224378 0.39695337 1.66047752 114 114 113
-0.90972805 0.39716297 1.66135430 113 113 113
-0.90720963 0.39737281 1.66223204 112 112 112
-0.90468860 0.39758286 1.66311073 110 110 110
-0.90216476 0.39779311 1.66399014 110 110 110
-0.89963830 0.39800358 1.66487062 109 109 109
-0.89710927 0.39821434 1.66575217 109 109 109
-0.89457744 0.39842525 1.66663444 109 109 109
-0.89204299 0.39863643 1.66751778 111 111 111
-0.88950580 0.39884779 1.66840196 111 111 111
-0.88696599 0.39905939 1.66928709 105 105 105
-0.88442349 0.39927125 1.67017329 103 103 103
-0.88187814 0.39948326 1.67106020 108 108 108
-0.87933022 0.39969555 1.67194819 109 109 109
-0.87677956 0.39990807 1.67283714 109 109 109
-0.87422615 0.40012076 1.67372692 106 106 106
-0.87167013 0.40033376 1.67461789 105 105 105
-0.86911142 0.40054700 1.67550981 110 110 110
-0.86654979 0.40076038 1.67640245 111 111 111
-0.86398566 0.40097407 1.67729628 107 107 107
-0.86141860 0.40118793 1.67819083 104 104 104
-0.85884881 0.40140200 1.67908633 101 101 101
-0.85627633 0.40161633 1.67998290 104 104 103
-0.85370111 0.40183088 1.68088043 107 107 106
-0.85112309 0.40204567 1.68177891 103 103 103
-0.84854233 0.40226066 1.68267822 101 101 101
-0.84595883 0.40247592 1.68357861 99 99 99
-0.84337258 0.40269142 1.68448007 101 101 101
-0.84078354 0.40290713 1.68538237 102 102 102
-0.83819169 0.40312305 1.68628561 101 101 101
-0.83559710 0.40333921 1.68718982 100 100 100
-0.83299971 0.40355563 1.68809509 103 103 103
-0.83039951 0.40377223 1.68900120 102 102 102
-0.82779646 0.40398905 1.68990815 98 98 98
-0.82519078 0.40420622 1.69081652 98 98 97
-0.82258219 0.40442351 1.69172549 99 99 98
-0.81997079 0.40464106 1.69263554 98 98 98
-0.81735659 0.40485889 1.69354665 99 99 98
-0.81473964 0.40507695 1.69445884 98 98 98
-0.81211978 0.40529519 1.69537175 97 97 97
-0.80949712 0.40551367 1.69628572 96 96 96
-0.80687159 0.40573239 1.69720066 96 96 96
-0.80424333 0.40595138 1.69811666 97 97 97
-0.80161220 0.40617061 1.69903374 96 96 96
-0.79897821 0.40639004 1.69995165 95 95 95
-0.79634136 0.40660974 1.70087063 93 93 93
-0.79370165 0.40682966 1.70179057 94 95 94
-0.79105914 0.40704983 1.70271158 94 94 94
-0.78841370 0.40727025 1.70363355 92 92 92
-0.78576541 0.40749088 1.70455647 95 95 95
-0.78311425 0.40771174 1.70548034 97 97 97
-0.78046030 0.40793288 1.70640540 95 95 95
-0.77780336 0.40815422 1.70733130 94 94 94
-0.77514356 0.40837583 1.70825827 94 94 94
-0.77248085 0.40859765 1.70918620 93 93 93
-0.76981533 0.40881976 1.71011531 92 92 92
-0.76714689 0.40904209 1.71104527 89 89 89
-0.76447546 0.40926462 1.71197617 89 89 89
-0.76180112 0.40948743 1.71290815 90 90 90
-0.75912398 0.40971053 1.71384132 92 92 92
-0.75644386 0.40993381 1.71477532 91 91 91
-0.75376081 0.41015732 1.71571040 88 88 88
-0.75107473 0.41038105 1.71664619 87 87 87
-0.74838591 0.41060510 1.71758342 86 86 86
-0.74569404 0.41082937 1.71852148 91 91 91
-0.74299926 0.41105387 1.71946061 89 89 89
-0.74030149 0.41127861 1.72040069 85 85 85
-0.73760086 0.41150364 1.72134209 87 87 86
-0.73489726 0.41172889 1.72228432 87 87 87
-0.73219061 0.41195437 1.72322750 85 85 85
-0.72948104 0.41218010 1.72417176 84 84 84
-0.72676849 0.41240609 1.72511709 84 84 83
-0.72405303 0.41263238 1.72606361 86 86 86
-0.72133452 0.41285884 1.72701097 87 87 86
-0.71861303 0.41308558 1.72795939 86 86 85
-0.71588850 0.41331252 1.72890878 84 84 84
-0.71316111 0.41353980 1.72985947 82 82 82
-0.71043062 0.41376728 1.73081100 80 80 80
-0.70769715 0.41399500 1.73176360 80 80 80
-0.70496064 0.41422299 1.73271728 80 80 80
-0.70222121 0.41445127 1.73367214 80 80 80
-0.69947869 0.41467977 1.73462796 79 79 79
-0.69673312 0.41490850 1.73558474 78 78 77
-0.69398451 0.41513747 1.73654258 77 77 77
-0.69123298 0.41536674 1.73750162 77 77 77
-0.68847829 0.41559625 1.73846161 76 76 76
-0.68572056 0.41582599 1.73942268 76 76 76
-0.68295985 0.41605601 1.74038482 76 76 76
-0.68019611 0.41628629 1.74134815 76 76 76
-0.67742926 0.41651681 1.74231243 75 75 75
-0.67465925 0.41674757 1.74327767 75 75 75
-0.67188627 0.41697860 1.74424410 74 74 74
-0.66911024 0.41720992 1.74521172 74 74 74
-0.66633105 0.41744143 1.74618018 74 74 74
-0.66357040 0.41768682 1.74720669 73 73 73
-0.66084951 0.41795969 1.74834812 73 73 73
-0.65812498 0.41823292 1.74949098 73 73 73
-0.65539700 0.41850653 1.75063550 70 70 70
-0.65266532 0.41878042 1.75178123 70 70 70
-0.64993012 0.41905472 1.75292861 72 72 72
-0.64719141 0.41932938 1.75407755 71 71 71
-0.64444900 0.41960439 1.75522792 71 71 71
-0.64170307 0.41987979 1.75637996 73 73 73
-0.63895345 0.42015550 1.75753319 73 73 73
-0.63620025 0.42043158 1.75868809 73 73 73
-0.63344347 0.42070806 1.75984466 72 72 72
-0.63068300 0.42098489 1.76100266 71 71 71
-0.62791896 0.42126209 1.76216221 72 72 72
-0.62515122 0.42153960 1.76332307 71 71 71
-0.62237984 0.42181754 1.76448572 71 71 71
-0.61960483 0.42209584 1.76564980 70 70 70
-0.61682612 0.42237449 1.76681542 68 68 68
-0.61404377 0.42265353 1.76798260 70 70 70
-0.61125779 0.42293295 1.76915145 76 76 76
-0.60846800 0.42321265 1.77032149 72 72 72
-0.60567456 0.42349279 1.77149332 70 70 70
-0.60287750 0.42377332 1.77266681 70 70 70
-0.60007668 0.42405421 1.77384174 69 69 68
-0.59727216 0.42433545 1.77501822 69 69 69
-0.59446388 0.42461708 1.77619624 70 70 70
-0.59165186 0.42489904 1.77737570 69 69 69
-0.58883613 0.42518142 1.77855694 68 68 68
-0.58601671 0.42546418 1.77973974 68 68 68
-0.58319348 0.42574731 1.78092408 69 69 68
-0.58036649 0.42603081 1.78210998 69 69 69
-0.57753575 0.42631471 1.78329754 67 67 67
-0.57470119 0.42659891 1.78448641 68 68 68
-0.57186288 0.42688355 1.78567708 70 70 70
-0.56902081 0.42716858 1.78686941 70 70 70
-0.56617486 0.42745396 1.78806317 69 69 69
-0.56332523 0.42773977 1.78925872 67 67 67
-0.56047171 0.42802593 1.79045570 67 67 67
-0.55761433 0.42831245 1.79165423 64 64 64
-0.55475312 0.42859936 1.79285443 64 64 64
-0.55188817 0.42888668 1.79405630 66 66 66
-0.54901934 0.42917439 1.79525983 66 66 66
-0.54614663 0.42946249 1.79646492 66 66 66
-0.54327005 0.42975092 1.79767144 65 65 65
-0.54038966 0.43003982 1.79887986 67 67 67
-0.53750539 0.43032905 1.80008984 67 67 67
-0.53461719 0.43061870 1.80130136 67 67 67
-0.53172511 0.43090874 1.80251467 66 66 66
-0.52882916 0.43119916 1.80372953 64 64 64
-0.52592927 0.43148994 1.80494583 65 65 65
-0.52302545 0.43178114 1.80616391 63 63 63
-0.52011776 0.43207276 1.80738378 62 62 62
-0.51720613 0.43236473 1.80860519 62 62 62
-0.51429057 0.43265712 1.80982828 64 64 64
-0.51137102 0.43294993 1.81105304 65 65 65
-0.50844753 0.43324307 1.81227922 64 64 64
-0.50552011 0.43353665 1.81350732 66 66 66
-0.50258869 0.43383062 1.81473708 64 64 64
-0.49965328 0.43412498 1.81596839 61 61 61
-0.49671394 0.43441978 1.81720150 61 61 61
-0.49377057 0.43471497 1.81843626 62 62 62
-0.49082315 0.43501049 1.81967247 63 63 63
-0.48787177 0.43530646 1.82091057 63 63 63
-0.48491642 0.43560287 1.82215047 62 62 62
-0.48195699 0.43589965 1.82339191 61 61 61
-0.47899351 0.43619683 1.82463503 61 61 61
-0.47602600 0.43649444 1.82587993 62 62 62
-0.47305444 0.43679240 1.82712638 63 63 63
-0.47007880 0.43709081 1.82837462 63 63 63
-0.46709913 0.43738964 1.82962465 59 59 59
-0.46411538 0.43768889 1.83087635 59 59 59
-0.46112752 0.43798852 1.83212972 60 60 60
-0.45813560 0.43828857 1.83338487 62 62 62
-0.45513949 0.43858898 1.83464146 60 60 60
-0.45213935 0.43888986 1.83590007 59 59 59
-0.44913509 0.43919113 1.83716035 59 59 59
-0.44612670 0.43949285 1.83842242 60 60 59
-0.44311416 0.43979496 1.83968616 60 60 60
-0.44009748 0.44009748 1.84095168 61 61 61
-0.43707663 0.44040039 1.84221876 61 61 61
-0.43405163 0.44070375 1.84348774 60 60 59
-0.43102247 0.44100755 1.84475851 58 58 57
-0.42798913 0.44131175 1.84603095 58 58 58
-0.42495158 0.44161636 1.84730518 58 58 58
-0.42190987 0.44192141 1.84858119 58 58 58
-0.41886389 0.44222683 1.84985876 58 58 58
-0.41581374 0.44253272 1.85113835 58 58 58
-0.41275939 0.44283900 1.85241961 58 58 58
-0.40970081 0.44314575 1.85370278 57 57 57
-0.40663797 0.44345292 1.85498762 57 57 57
-0.40357086 0.44376048 1.85627425 56 56 56
-0.40049949 0.44406849 1.85756254 56 56 56
-0.39742389 0.44437692 1.85885274 59 59 58
-0.39434400 0.44468579 1.86014473 58 58 58
-0.39125985 0.44499511 1.86143863 58 58 57
-0.38817137 0.44530481 1.86273420 57 57 56
-0.38507861 0.44561499 1.86403167 55 55 55
-0.38198149 0.44592553 1.86533070 56 56 56
-0.37888008 0.44623655 1.86663175 56 56 56
-0.37577435 0.44654801 1.86793458 55 55 55
-0.37266430 0.44685990 1.86923921 55 55 55
-0.36954990 0.44717222 1.87054574 56 56 56
-0.36643109 0.44748497 1.87185395 56 56 56
-0.36330795 0.44779816 1.87316406 55 55 54
-0.36018044 0.44811183 1.87447608 56 56 56
-0.35704854 0.44842589 1.87578988 56 56 56
-0.35391226 0.44874042 1.87710559 56 56 56
-0.35077158 0.44905540 1.87842309 55 55 55
-0.34762645 0.44937077 1.87974226 53 53 53
-0.34447691 0.44968662 1.88106346 54 54 54
-0.34132296 0.45000291 1.88238657 57 57 57
-0.33816457 0.45031965 1.88371158 54 54 54
-0.33500174 0.45063683 1.88503838 54 54 54
-0.33183444 0.45095450 1.88636708 54 54 54
-0.32866263 0.45127252 1.88769746 55 55 55
-0.32548639 0.45159104 1.88902986 55 55 55
-0.32230565 0.45191002 1.89036417 55 55 54
-0.31912041 0.45222947 1.89170039 55 55 55
-0.31593069 0.45254937 1.89303851 55 55 55
-0.31273642 0.45286971 1.89437854 54 54 54
-0.30953762 0.45319045 1.89572024 56 56 56
-0.30633432 0.45351169 1.89706397 56 56 56
-0.30312645 0.45383340 1.89840972 56 56 56
-0.29991406 0.45415556 1.89975739 55 55 55
-0.29669708 0.45447817 1.90110683 54 54 54
-0.29347551 0.45480126 1.90245831 54 54 54
-0.29024935 0.45512474 1.90381145 54 54 54
-0.28701863 0.45544872 1.90516675 56 56 56
-0.28378332 0.45577320 1.90652406 55 55 55
-0.28062361 0.45622858 1.90842891 55 55 55
-0.27751756 0.45678356 1.91075039 56 56 56
-0.27436125 0.45726874 1.91277993 55 55 55
-0.27119452 0.45774874 1.91478777 57 57 57
-0.26802117 0.45822975 1.91679990 60 60 60
-0.26484111 0.45871174 1.91881609 64 64 64
-0.26165441 0.45919481 1.92083681 66 66 66
-0.25846094 0.45967886 1.92286158 66 66 65
-0.25526077 0.46016395 1.92489076 68 68 68
-0.25205380 0.46065006 1.92692423 69 69 69
-0.24884006 0.46113718 1.92896187 70 70 70
-0.24561954 0.46162537 1.93100393 73 73 73
-0.94924337 0.39663222 1.64670610 109 109 109
-0.94627237 0.39663222 1.64670610 112 112 112
-0.94346529 0.39670116 1.64699233 109 109 109
-0.94098634 0.39690891 1.64785492 106 106 105
-0.93850470 0.39711690 1.64871836 106 106 105
-0.93602055 0.39732510 1.64958274 106 106 105
-0.93353373 0.39753351 1.65044796 107 107 106
-0.93104434 0.39774215 1.65131426 106 106 106
-0.92855239 0.39795101 1.65218139 108 108 108
-0.92605770 0.39816007 1.65304935 109 109 109
-0.92356044 0.39836937 1.65391827 110 110 110
-0.92106050 0.39857885 1.65478802 108 108 108
-0.91855806 0.39878863 1.65565896 106 106 106
-0.91605294 0.39899859 1.65653062 109 109 108
-0.91354507 0.39920872 1.65740311 111 111 110
-0.91103470 0.39941916 1.65827668 111 111 110
-0.90852159 0.39962977 1.65915108 108 108 107
-0.90600592 0.39984062 1.66002655 103 103 103
-0.90348756 0.40005171 1.66090286 105 105 105
-0.90096647 0.40026298 1.66178000 110 110 110
-0.89844275 0.40047446 1.66265810 107 107 107
-0.89591646 0.40068626 1.66353738 105 105 105
-0.89338750 0.40089825 1.66441751 105 105 105
-0.89085573 0.40111041 1.66529834 106 106 106
-0.88832128 0.40132281 1.66618013 107 107 107
-0.88578421 0.40153545 1.66706300 105 105 104
-0.88324445 0.40174833 1.66794682 101 101 101
-0.88070196 0.40196142 1.66883147 102 102 102
-0.87815678 0.40217474 1.66971707 104 104 104
-0.87560886 0.40238824 1.67060351 103 103 103
-0.87305838 0.40260205 1.67149115 104 104 104
-0.87050503 0.40281600 1.67237949 104 104 104
-0.86794901 0.40303025 1.67326891 105 105 105
-0.86539024 0.40324467 1.67415917 107 107 107
-0.86282873 0.40345934 1.67505038 105 105 105
-0.86026466 0.40367427 1.67594278 102 102 102
-0.85769773 0.40388939 1.67683589 97 97 97
-0.85512799 0.40410474 1.67772996 97 97 97
-0.85255557 0.40432033 1.67862499 101 101 101
-0.84998053 0.40453619 1.67952120 100 100 100
-0.84740263 0.40475222 1.68041813 97 97 97
-0.84482199 0.40496853 1.68131614 97 97 97
-0.84223855 0.40518501 1.68221498 97 97 97
-0.83965242 0.40540180 1.68311501 98 98 98
-0.83706343 0.40561876 1.68401575 98 98 98
-0.83447176 0.40583599 1.68491757 98 98 97
-0.83187717 0.40605339 1.68582022 97 97 97
-0.82928002 0.40627113 1.68672419 94 94 94
-0.82667994 0.40648904 1.68762887 94 94 94
-0.82407707 0.40670717 1.68853450 94 94 94
-0.82147139 0.40692553 1.68944108 93 93 93
-0.81886303 0.40714419 1.69034886 93 93 93
-0.81625170 0.40736300 1.69125736 94 94 94
-0.81363767 0.40758207 1.69216692 95 95 95
-0.81102073 0.40780139 1.69307745 92 92 92
-0.80840117 0.40802100 1.69398916 90 90 90
-0.80577862 0.40824077 1.69490159 93 93 92
-0.80315328 0.40846080 1.69581509 94 94 93
-0.80052507 0.40868106 1.69672954 90 90 90
-0.79789400 0.40890154 1.69764495 89 89 89
-0.79526025 0.40912232 1.69856155 88 88 88
-0.79262352 0.40934330 1.69947898 87 88 87
-0.78998399 0.40956450 1.70039737 88 88 87
-0.78734159 0.40978599 1.70131683 87 87 86
-0.78469640 0.41000769 1.70223737 89 89 89
-0.78204823 0.41022962 1.70315874 90 90 90
-0.77939725 0.41045180 1.70408118 87 87 87
-0.77674335 0.41067421 1.70500457 87 87 87
-0.77408671 0.41089693 1.70592916 88 88 88
-0.77142709 0.41111982 1.70685458 86 86 86
-0.76876456 0.41134295 1.70778096 85 85 85
-0.76609910 0.41156632 1.70870829 86 86 86
-0.76343089 0.41178998 1.70963693 85 85 85
-0.76075965 0.41201386 1.71056640 85 85 85
-0.75808555 0.41223797 1.71149683 85 85 85
-0.75540847 0.41246229 1.71242821 84 84 84
-0.75272864 0.41268694 1.71336091 83 83 83
-0.75004566 0.41291171 1.71429408 83 83 83
-0.74735981 0.41313681 1.71522856 82 82 82
-0.74467111 0.41336215 1.71616411 84 84 84
-0.74197954 0.41358778 1.71710086 82 82 82
-0.73928499 0.41381359 1.71803844 79 79 79
-0.73658741 0.41403967 1.71897697 79 79 79
-0.73388690 0.41426599 1.71991658 80 80 80
-0.73118353 0.41449258 1.72085738 80 80 80
-0.72847718 0.41471943 1.72179914 79 79 79
-0.72576779 0.41494647 1.72274172 78 78 78
-0.72305548 0.41517377 1.72368550 80 80 79
-0.72034013 0.41540134 1.72463024 81 81 80
-0.71762192 0.41562921 1.72557628 81 81 81
-0.71490067 0.41585723 1.72652304 77 77 77
-0.71217644 0.41608557 1.72747099 74 74 74
-0.70944917 0.41631413 1.72841990 76 76 76
-0.70671898 0.41654298 1.72937000 75 75 75
-0.70398575 0.41677204 1.73032105 75 75 75
-0.70124948 0.41700134 1.73127306 74 74 74
-0.69851023 0.41723093 1.73222625 74 74 74
-0.69576800 0.41746080 1.73318052 73 73 73
-0.69305038 0.41770759 1.73420513 74 74 74
-0.69036889 0.41797844 1.73532963 75 75 75
-0.68768388 0.41824967 1.73645568 72 72 72
-0.68499535 0.41852120 1.73758304 71 71 71
-0.68230337 0.41879311 1.73871195 72 72 72
-0.67960781 0.41906533 1.73984218 72 72 72
-0.67690879 0.41933796 1.74097395 71 71 71
-0.67420632 0.41961092 1.74210727 71 71 71
-0.67150027 0.41988423 1.74324203 71 71 71
-0.66879070 0.42015794 1.74437833 71 71 71
-0.66607755 0.42043191 1.74551582 71 71 71
-0.66336089 0.42070633 1.74665511 71 71 71
-0.66064072 0.42098108 1.74779582 71 72 71
-0.65791696 0.42125618 1.74893796 71 71 71
-0.65518963 0.42153168 1.75008166 70 70 70
-0.65245873 0.42180744 1.75122666 68 68 68
-0.64972430 0.42208368 1.75237346 69 69 69
-0.64698625 0.42236021 1.75352156 70 70 70
-0.64424467 0.42263716 1.75467134 69 69 69
-0.64149940 0.42291445 1.75582254 69 69 69
-0.63875061 0.42319208 1.75697529 70 70 70
-0.63599813 0.42347008 1.75812948 71 71 70
-0.63324207 0.42374843 1.75928509 71 71 71
-0.63048232 0.42402714 1.76044226 70 70 70
-0.62771899 0.42430624 1.76160097 69 69 69
-0.62495208 0.42458573 1.76276135 70 70 69
-0.62218142 0.42486557 1.76392317 69 69 69
-0.61940718 0.42514580 1.76508653 70 70 70
-0.61662924 0.42542639 1.76625144 69 69 69
-0.61384767 0.42570734 1.76741791 68 68 68
-0.61106241 0.42598867 1.76858592 70 70 70
-0.60827345 0.42627034 1.76975536 70 70 70
-0.60548073 0.42655239 1.77092636 70 70 70
-0.60268444 0.42683485 1.77209902 67 67 67
-0.59988439 0.42711768 1.77327323 66 66 66
-0.59708065 0.42740089 1.77444899 66 66 66
-0.59427315 0.42768446 1.77562630 68 68 68
-0.59146190 0.42796835 1.77680504 68 68 68
-0.58864695 0.42825267 1.77798545 67 67 66
-0.58582830 0.42853740 1.77916753 66 66 66
-0.58300585 0.42882246 1.78035104 66 66 66
-0.58017963 0.42910793 1.78153622 65 65 65
-0.57734966 0.42939377 1.78272295 65 65 65
-0.57451588 0.42967996 1.78391111 66 66 66
-0.57167840 0.42996657 1.78510106 68 68 68
-0.56883711 0.43025357 1.78629255 66 66 66
-0.56599200 0.43054092 1.78748560 65 65 64
-0.56314313 0.43082869 1.78868032 64 64 64
-0.56029040 0.43111682 1.78987658 64 64 64
-0.55743384 0.43140531 1.79107428 65 65 65
-0.55457348 0.43169421 1.79227376 65 65 65
-0.55170929 0.43198353 1.79347491 64 64 64
-0.54884130 0.43227321 1.79467762 61 61 61
-0.54596937 0.43256328 1.79588187 59 59 59
-0.54309362 0.43285373 1.79708767 62 62 62
-0.54021400 0.43314457 1.79829526 63 63 63
-0.53733057 0.43343583 1.79950440 65 65 65
-0.53444320 0.43372747 1.80071521 65 65 65
-0.53155196 0.43401951 1.80192769 64 64 64
-0.52865684 0.43431193 1.80314171 64 64 64
-0.52575773 0.43460470 1.80435729 63 63 63
-0.52285480 0.43489790 1.80557454 61 61 61
-0.51994795 0.43519151 1.80679357 59 59 59
-0.51703715 0.43548554 1.80801427 61 61 61
-0.51412243 0.43577993 1.80923653 62 62 62
-0.51120371 0.43607473 1.81046045 62 62 62
-0.50828105 0.43636993 1.81168592 61 61 61
-0.50535446 0.43666551 1.81291318 62 62 62
-0.50242394 0.43696153 1.81414211 61 61 61
-0.49948940 0.43725792 1.81537271 58 58 58
-0.49655089 0.43755475 1.81660497 59 59 59
-0.49360839 0.43785194 1.81783891 60 60 60
-0.49066180 0.43814951 1.81907427 62 62 62
-0.48771128 0.43844751 1.82031155 60 60 60
-0.48475677 0.43874595 1.82155061 59 59 59
-0.48179820 0.43904477 1.82279122 59 59 59
-0.47883561 0.43934402 1.82403362 59 59 59
-0.47586900 0.43964368 1.82527769 59 59 59
-0.47289824 0.43994367 1.82652318 59 59 59
-0.46992353 0.44024417 1.82777071 59 59 58
-0.46694472 0.44054502 1.82901978 58 58 58
-0.46396187 0.44084632 1.83027077 58 58 58
-0.46097490 0.44114801 1.83152330 59 59 59
-0.45798385 0.44145015 1.83277762 61 61 60
-0.45498863 0.44175261 1.83403337 59 59 59
-0.45198938 0.44205555 1.83529115 56 56 56
-0.44898602 0.44235891 1.83655059 58 58 58
-0.44597852 0.44266272 1.83781183 58 58 58
-0.44296688 0.44296688 1.83907473 58 58 58
-0.43995112 0.44327152 1.84033942 58 58 58
-0.43693116 0.44357651 1.84160566 58 58 58
-0.43390706 0.44388196 1.84287381 57 57 57
-0.43087882 0.44418779 1.84414363 56 56 56
-0.42784640 0.44449413 1.84541535 54 54 54
-0.42480978 0.44480082 1.84668875 54 54 54
-0.42176899 0.44510797 1.84796393 54 54 54
-0.41872391 0.44541547 1.84924054 55 55 55
-0.41567469 0.44572347 1.85051930 54 54 54
-0.41262126 0.44603187 1.85179973 54 54 54
-0.40956357 0.44634071 1.85308194 55 55 55
-0.40650168 0.44665000 1.85436594 55 55 55
-0.40343553 0.44695970 1.85565174 54 54 54
-0.40036508 0.44726980 1.85693920 54 54 54
-0.39729044 0.44758037 1.85822856 58 58 57
-0.39421150 0.44789135 1.85951972 58 58 58
-0.39112827 0.44820279 1.86081266 57 57 57
-0.38804075 0.44851464 1.86210740 57 57 57
-0.38494894 0.44882691 1.86340392 55 55 54
-0.38185278 0.44913960 1.86470211 54 54 54
-0.37875232 0.44945276 1.86600220 55 55 55
-0.37564754 0.44976637 1.86730421 56 56 56
-0.37253845 0.45008039 1.86860800 57 57 56
-0.36942503 0.45039490 1.86991370 57 57 57
-0.36630717 0.45070976 1.87122095 56 56 56
-0.36318502 0.45102510 1.87253022 56 56 55
-0.36005846 0.45134091 1.87384129 57 57 57
-0.35692757 0.45165715 1.87515426 58 58 58
-0.35379225 0.45197383 1.87646902 56 56 56
-0.35065255 0.45229095 1.87778568 56 56 56
-0.34750837 0.45260847 1.87910390 54 54 54
-0.34435984 0.45292652 1.88042426 55 55 55
-0.34120688 0.45324495 1.88174641 57 57 57
-0.33804947 0.45356387 1.88307047 56 56 56
-0.33488765 0.45388326 1.88439643 56 56 56
-0.33172134 0.45420307 1.88572419 56 56 56
-0.32855055 0.45452330 1.88705373 54 54 54
-0.32537529 0.45484400 1.88838518 55 55 55
-0.32219559 0.45516518 1.88971865 55 55 55
-0.31901136 0.45548680 1.89105392 55 55 54
-0.31582263 0.45580888 1.89239109 56 56 56
-0.31262940 0.45613143 1.89373016 54 54 54
-0.30943161 0.45645440 1.89507103 55 55 55
-0.30622932 0.45677781 1.89641380 58 58 58
-0.30302250 0.45710173 1.89775860 57 57 57
-0.29981112 0.45742610 1.89910531 56 56 56
-0.29659516 0.45775092 1.90045393 55 55 55
-0.29337466 0.45807621 1.90180445 54 54 54
-0.29014954 0.45840192 1.90315664 54 54 54
-0.28691986 0.45872816 1.90451109 56 56 56
-0.28368556 0.45905483 1.90586734 56 56 56
-0.28051981 0.45950177 1.90772295 56 56 56
-0.27738357 0.46000877 1.90982783 57 57 56
-0.27422494 0.46049091 1.91182959 55 55 55
-0.27105963 0.46097404 1.91383541 54 54 54
-0.26788774 0.46145824 1.91584563 55 55 55
-0.26470912 0.46194339 1.91785979 58 58 58
-0.26152387 0.46242961 1.91987848 61 61 61
-0.25835237 0.46295357 1.92205381 65 65 65
-0.25517517 0.46348143 1.92424536 66 66 66
-0.25199071 0.46401048 1.92644179 69 69 69
-0.24879897 0.46454072 1.92864323 73 73 73
-0.24559993 0.46507218 1.93084979 74 74 74
-0.94716984 0.39873034 1.64310896 104 104 104
-0.94469863 0.39893869 1.64396751 109 109 109
-0.94222492 0.39914724 1.64482701 111 111 111
-0.93974853 0.39935601 1.64568734 105 105 105
-0.93726957 0.39956501 1.64654851 102 102 102
-0.93478793 0.39977416 1.64741051 101 101 101
-0.93230385 0.39998361 1.64827359 101 101 101
-0.92981714 0.40019330 1.64913762 102 102 102
-0.92732769 0.40040314 1.65000236 104 104 104
-0.92483574 0.40061322 1.65086806 105 105 105
-0.92234123 0.40082359 1.65173495 105 105 105
-0.91984397 0.40103409 1.65260243 105 105 105
-0.91734421 0.40124488 1.65347099 102 102 102
-0.91484177 0.40145585 1.65434039 102 102 102
-0.91233659 0.40166703 1.65521061 104 104 104
-0.90982884 0.40187842 1.65608180 104 104 104
-0.90731853 0.40209010 1.65695405 104 104 104
-0.90480548 0.40230194 1.65782702 102 102 102
-0.90228975 0.40251401 1.65870094 100 100 100
-0.89977145 0.40272632 1.65957582 104 104 104
-0.89725053 0.40293887 1.66045177 104 104 104
-0.89472681 0.40315160 1.66132843 102 102 102
-0.89220047 0.40336460 1.66220605 101 101 101
-0.88967150 0.40357777 1.66308463 101 101 101
-0.88713986 0.40379125 1.66396427 102 102 102
-0.88460553 0.40400490 1.66484475 104 104 104
-0.88206851 0.40421879 1.66572607 104 104 103
-0.87952876 0.40443289 1.66660833 100 101 100
-0.87698638 0.40464723 1.66749167 98 99 98
-0.87444127 0.40486181 1.66837585 98 98 98
-0.87189347 0.40507659 1.66926098 97 97 97
-0.86934292 0.40529159 1.67014694 99 99 98
-0.86678970 0.40550685 1.67103398 101 101 100
-0.86423385 0.40572235 1.67192209 102 102 102
-0.86167520 0.40593806 1.67281091 100 100 100
-0.85911381 0.40615398 1.67370069 97 97 97
-0.85654968 0.40637013 1.67459142 92 92 92
-0.85398293 0.40658656 1.67548335 91 91 91
-0.85141337 0.40680319 1.67637599 96 96 95
-0.84884101 0.40702003 1.67726958 96 96 96
-0.84626597 0.40723711 1.67816412 95 95 95
-0.84368825 0.40745446 1.67905986 94 95 94
-0.84110767 0.40767202 1.67995632 94 95 94
-0.83852434 0.40788978 1.68085372 93 94 93
-0.83593827 0.40810779 1.68175209 94 94 93
-0.83334953 0.40832609 1.68265164 91 91 91
-0.83075786 0.40854454 1.68355191 89 89 89
-0.82816344 0.40876323 1.68445313 88 88 88
