//X Y Z R G B
60800
0.13134660 0.54970986 1.79751778 84 84 84
0.13459311 0.54972368 1.79756308 84 84 84
0.13783978 0.54973751 1.79760814 84 84 84
0.14108661 0.54975128 1.79765320 83 83 83
0.14433362 0.54976511 1.79769850 83 83 83
0.14758077 0.54977888 1.79774356 83 83 83
0.15082808 0.54979271 1.79778862 84 84 84
0.15407556 0.54980648 1.79783368 82 82 82
0.15732321 0.54982030 1.79787898 81 81 81
0.16057102 0.54983407 1.79792404 81 81 81
0.16381899 0.54984790 1.79796910 82 82 82
0.16706713 0.54986173 1.79801440 85 85 85
0.17031543 0.54987550 1.79805946 83 83 82
0.17356388 0.54988933 1.79810464 79 79 79
0.17681251 0.54990315 1.79814982 80 80 80
0.18006131 0.54991698 1.79819500 82 82 82
0.18331024 0.54993075 1.79824007 83 83 83
0.18655935 0.54994452 1.79828513 80 80 80
0.18980864 0.54995835 1.79833043 83 83 83
0.19305809 0.54997218 1.79837561 84 84 84
0.19630767 0.54998595 1.79842067 83 83 83
0.19955745 0.54999983 1.79846597 81 81 81
0.20280738 0.55001366 1.79851115 83 83 83
0.20605747 0.55002743 1.79855621 84 84 84
0.20930775 0.55004126 1.79860151 82 82 82
0.21255817 0.55005509 1.79864669 82 82 82
0.21580873 0.55006886 1.79869175 81 81 81
0.21905950 0.55008274 1.79873705 78 78 78
0.22231039 0.55009651 1.79878223 84 84 83
0.22556147 0.55011034 1.79882741 84 84 84
0.22881272 0.55012423 1.79887271 82 82 82
0.23206411 0.55013800 1.79891777 82 82 82
0.23531567 0.55015182 1.79896295 83 83 83
0.23856741 0.55016565 1.79900825 83 83 83
0.24181929 0.55017948 1.79905343 82 82 82
0.24507135 0.55019331 1.79909861 82 82 82
0.24832357 0.55020714 1.79914391 83 83 83
0.25157595 0.55022097 1.79918909 84 84 84
0.25482848 0.55023474 1.79923415 83 83 83
0.25808123 0.55024862 1.79927957 82 82 81
0.26133409 0.55026245 1.79932475 81 81 81
0.26458710 0.55027622 1.79936981 80 80 80
0.26784033 0.55029011 1.79941523 80 80 80
0.27109367 0.55030394 1.79946041 78 78 78
0.27434719 0.55031776 1.79950559 77 77 77
0.27760091 0.55033159 1.79955089 81 81 81
0.28085473 0.55034542 1.79959607 81 81 81
0.28410876 0.55035925 1.79964125 80 80 80
0.28736293 0.55037308 1.79968655 78 78 78
0.29061729 0.55038691 1.79973173 81 81 81
0.29387179 0.55040073 1.79977691 82 82 82
0.29712647 0.55041462 1.79982233 83 83 83
0.30038130 0.55042845 1.79986751 83 83 83
0.30363628 0.55044228 1.79991269 82 82 82
0.30689147 0.55045617 1.79995811 81 81 81
0.31014678 0.55046993 1.80000329 81 81 81
0.31340227 0.55048376 1.80004847 80 80 79
0.31665796 0.55049765 1.80009389 80 80 80
0.31991374 0.55051148 1.80013907 84 84 84
0.32316971 0.55052531 1.80018425 81 81 81
0.32642588 0.55053920 1.80022967 81 81 81
0.32968217 0.55055302 1.80027485 82 82 82
0.33293864 0.55056685 1.80032003 79 79 78
0.33619529 0.55058074 1.80036545 81 81 81
0.33945209 0.55059451 1.80041063 82 82 82
0.34270903 0.55060834 1.80045581 78 78 78
0.34596619 0.55062222 1.80050123 83 83 83
0.34922346 0.55063611 1.80054653 84 84 84
0.35248092 0.55064988 1.80059171 83 83 83
0.35573855 0.55066377 1.80063713 85 85 85
0.35899633 0.55067760 1.80068231 82 82 82
0.36225426 0.55069149 1.80072761 79 79 79
0.36554852 0.55075979 1.80095100 78 78 78
0.36899686 0.55105698 1.80192280 81 81 81
0.37244892 0.55135447 1.80289567 77 77 77
0.37590468 0.55165231 1.80386949 72 72 72
0.37932196 0.55188900 1.80464351 70 70 70
0.38272551 0.55210191 1.80533969 68 68 68
0.38613170 0.55231500 1.80603635 69 69 68
0.38954049 0.55252814 1.80673349 68 68 68
0.39295197 0.55274153 1.80743122 66 66 66
0.39636606 0.55295509 1.80812955 66 66 66
0.39978281 0.55316883 1.80882847 64 64 64
0.40320212 0.55338264 1.80952764 61 61 61
0.40662414 0.55359674 1.81022763 57 57 57
0.41004881 0.55381095 1.81092811 54 54 54
-0.57886165 0.55291826 1.79740489 121 121 120
-0.57542539 0.55273253 1.79680121 101 101 101
-0.57199150 0.55254704 1.79619813 105 105 105
-0.56855989 0.55236161 1.79559541 109 109 108
-0.56513065 0.55217636 1.79499316 107 107 107
-0.56170362 0.55199116 1.79439116 102 102 102
-0.55827892 0.55180609 1.79378963 99 99 98
-0.55485654 0.55162120 1.79318857 97 97 97
-0.55143648 0.55143648 1.79258800 97 97 97
-0.54801863 0.55125177 1.79198754 98 98 98
-0.54460311 0.55106723 1.79138768 98 98 97
-0.54111463 0.55080622 1.79053926 95 95 94
-0.53761947 0.55053526 1.78965831 90 90 90
-0.53412777 0.55026454 1.78877831 85 85 85
-0.53076261 0.55012172 1.78831410 85 85 85
-0.52754927 0.55013549 1.78835881 88 88 88
-0.52433580 0.55014926 1.78840351 91 91 91
-0.52112210 0.55016297 1.78844810 93 93 93
-0.51790833 0.55017674 1.78849292 91 91 91
-0.51469427 0.55019045 1.78853750 87 87 87
-0.51148015 0.55020416 1.78858209 94 94 94
-0.50826585 0.55021799 1.78862691 91 91 91
-0.50505137 0.55023170 1.78867149 86 86 86
-0.50183672 0.55024540 1.78871620 87 87 87
-0.49862191 0.55025917 1.78876078 89 89 88
-0.49540702 0.55027294 1.78880560 89 89 89
-0.49219188 0.55028665 1.78885019 89 89 89
-0.48897660 0.55030042 1.78889489 87 87 87
-0.48576120 0.55031419 1.78893971 87 87 87
-0.48254558 0.55032790 1.78898430 89 89 89
-0.47932982 0.55034167 1.78902900 84 85 84
-0.47611395 0.55035543 1.78907382 86 87 86
-0.47289783 0.55036914 1.78911841 88 88 88
-0.46968159 0.55038291 1.78916311 87 87 87
-0.46646523 0.55039668 1.78920794 87 87 87
-0.46324867 0.55041045 1.78925264 87 87 86
-0.46003193 0.55042416 1.78929722 87 87 86
-0.45681506 0.55043793 1.78934205 87 87 86
-0.45359802 0.55045170 1.78938675 86 86 86
-0.45038083 0.55046546 1.78943145 86 86 86
-0.44716349 0.55047923 1.78947628 88 88 88
-0.44394594 0.55049294 1.78952086 87 87 87
-0.44072825 0.55050671 1.78956556 86 86 86
-0.43751043 0.55052048 1.78961039 86 86 86
-0.43429241 0.55053425 1.78965509 86 86 86
-0.43107423 0.55054802 1.78969979 86 86 86
-0.42785594 0.55056179 1.78974462 89 89 88
-0.42463744 0.55057555 1.78978932 87 87 87
-0.42141879 0.55058932 1.78983402 86 87 86
-0.41819999 0.55060309 1.78987885 87 87 87
-0.41498101 0.55061686 1.78992355 90 90 90
-0.41176188 0.55063057 1.78996825 86 87 86
-0.40854260 0.55064440 1.79001307 83 83 83
-0.40532315 0.55065811 1.79005778 84 84 84
-0.40210351 0.55067188 1.79010248 85 85 85
-0.39888379 0.55068570 1.79014742 87 87 87
-0.39566383 0.55069947 1.79019213 90 90 89
-0.39244372 0.55071318 1.79023683 90 90 89
-0.38922349 0.55072701 1.79028165 90 90 89
-0.38600305 0.55074078 1.79032636 89 89 89
-0.38278246 0.55075449 1.79037106 89 89 89
-0.37956169 0.55076826 1.79041576 90 90 90
-0.37634084 0.55078208 1.79046071 90 90 89
-0.37311974 0.55079585 1.79050541 88 88 88
-0.36989853 0.55080956 1.79055011 89 89 89
-0.36667717 0.55082339 1.79059505 89 89 89
-0.36345559 0.55083716 1.79063976 87 87 87
-0.36023387 0.55085093 1.79068446 85 85 85
-0.35701203 0.55086476 1.79072940 88 88 88
-0.35378999 0.55087847 1.79077411 91 91 91
-0.35056779 0.55089223 1.79081881 89 89 89
-0.34734547 0.55090606 1.79086375 84 84 84
-0.34412295 0.55091983 1.79090858 82 82 82
-0.34090027 0.55093360 1.79095328 86 86 86
-0.33767745 0.55094743 1.79099822 87 87 87
-0.33445445 0.55096120 1.79104292 87 87 87
-0.33123127 0.55097491 1.79108763 86 86 85
-0.32800797 0.55098873 1.79113257 87 87 87
-0.32478449 0.55100256 1.79117739 88 88 88
-0.32156083 0.55101627 1.79122210 88 88 88
-0.31833705 0.55103010 1.79126704 88 88 88
-0.31511307 0.55104387 1.79131174 87 87 87
-0.31188893 0.55105764 1.79135656 87 87 87
-0.30866468 0.55107147 1.79140151 88 88 88
-0.30544022 0.55108523 1.79144621 87 87 86
-0.30221561 0.55109900 1.79149103 84 84 84
-0.29899085 0.55111283 1.79153597 81 81 81
-0.29576591 0.55112666 1.79158080 84 84 84
-0.29254079 0.55114037 1.79162550 85 85 85
-0.28931555 0.55115420 1.79167044 86 86 86
-0.28609014 0.55116802 1.79171526 88 88 87
-0.28286454 0.55118173 1.79175997 86 86 86
-0.27963883 0.55119562 1.79180503 86 86 86
-0.27641290 0.55120939 1.79184973 89 89 89
-0.27318683 0.55122316 1.79189456 91 91 90
-0.26996064 0.55123699 1.79193950 88 88 87
-0.26673424 0.55125076 1.79198432 85 85 84
-0.26350769 0.55126458 1.79202914 87 87 87
-0.26028097 0.55127829 1.79207385 88 88 88
-0.25705412 0.55129218 1.79211891 89 89 89
-0.25382710 0.55130595 1.79216373 89 89 89
-0.25059986 0.55131972 1.79220843 87 87 87
-0.24737254 0.55133355 1.79225349 85 85 85
-0.24414502 0.55134737 1.79229832 85 85 85
-0.24091734 0.55136114 1.79234314 87 87 86
-0.23768951 0.55137497 1.79238808 88 88 87
-0.23446150 0.55138874 1.79243290 88 88 88
-0.23123333 0.55140257 1.79247773 86 86 86
-0.22800501 0.55141640 1.79252267 86 86 86
-0.22477652 0.55143017 1.79256749 86 86 86
-0.22154787 0.55144393 1.79261231 86 86 86
-0.21831907 0.55145782 1.79265738 89 89 89
-0.21509010 0.55147159 1.79270220 88 88 88
-0.21186095 0.55148542 1.79274702 84 84 84
-0.20863168 0.55149925 1.79279208 84 84 84
-0.20540223 0.55151302 1.79283690 86 86 86
-0.20217259 0.55152684 1.79288173 87 87 87
-0.19894283 0.55154067 1.79292667 88 88 88
-0.19571286 0.55155444 1.79297149 88 88 88
-0.19248277 0.55156827 1.79301643 86 86 85
-0.18925251 0.55158210 1.79306138 83 83 82
-0.18602209 0.55159593 1.79310632 86 86 86
-0.18279149 0.55160969 1.79315114 86 86 86
-0.17956075 0.55162358 1.79319620 85 85 85
-0.17632984 0.55163735 1.79324102 87 87 87
-0.17309874 0.55165112 1.79328585 87 87 86
-0.16986753 0.55166501 1.79333091 86 86 85
-0.16663612 0.55167878 1.79337573 86 86 86
-0.16340455 0.55169261 1.79342055 85 85 85
-0.16017283 0.55170643 1.79346561 85 85 85
-0.15694095 0.55172026 1.79351056 86 86 86
-0.15370890 0.55173409 1.79355538 83 83 83
-0.15047671 0.55174792 1.79360044 83 83 83
-0.14724433 0.55176175 1.79364538 85 85 84
-0.14401180 0.55177552 1.79369020 87 87 87
-0.14077909 0.55178934 1.79373503 89 89 89
-0.13754626 0.55180317 1.79378009 87 87 87
-0.13431323 0.55181700 1.79382503 82 82 82
-0.13108005 0.55183083 1.79386985 84 84 84
-0.12784672 0.55184472 1.79391503 86 86 86
-0.12461320 0.55185848 1.79395986 85 85 85
-0.12137954 0.55187231 1.79400480 84 84 84
-0.11814572 0.55188620 1.79404986 87 87 87
-0.11491172 0.55189997 1.79409468 87 87 87
-0.11167757 0.55191380 1.79413962 82 82 82
-0.10844326 0.55192763 1.79418468 83 83 83
-0.10520878 0.55194145 1.79422963 85 85 85
-0.10197414 0.55195528 1.79427457 87 87 86
-0.09873935 0.55196917 1.79431963 88 88 88
-0.09550439 0.55198300 1.79436457 89 89 89
-0.09226926 0.55199677 1.79440939 88 88 88
-0.08903398 0.55201066 1.79445457 88 88 88
-0.08579852 0.55202448 1.79449940 88 88 88
-0.08256291 0.55203831 1.79454434 86 86 86
-0.07932714 0.55205220 1.79458952 84 84 84
-0.07609121 0.55206597 1.79463434 86 87 86
-0.07285511 0.55207980 1.79467928 85 85 85
-0.06961885 0.55209368 1.79472446 82 82 82
-0.06638242 0.55210751 1.79476929 82 82 82
-0.06314584 0.55212128 1.79481423 84 84 84
-0.05990910 0.55213523 1.79485941 85 85 85
-0.05667219 0.55214906 1.79490435 85 85 85
-0.05343512 0.55216289 1.79494929 88 88 88
-0.05019788 0.55217671 1.79499435 88 88 88
-0.04696049 0.55219054 1.79503930 86 86 86
-0.04372293 0.55220437 1.79508424 82 82 82
-0.04048521 0.55221826 1.79512942 80 80 80
-0.03724733 0.55223209 1.79517436 81 81 81
-0.03400928 0.55224591 1.79521930 83 83 83
-0.03077107 0.55225974 1.79526424 85 85 85
-0.02753270 0.55227363 1.79530942 85 85 85
-0.02429417 0.55228746 1.79535437 81 81 80
-0.02105547 0.55230129 1.79539931 86 86 86
-0.01781662 0.55231518 1.79544449 87 87 87
-0.01457760 0.55232900 1.79548943 86 86 86
-0.01133842 0.55234283 1.79553437 88 88 88
-0.00809907 0.55235672 1.79557955 86 86 86
-0.00485957 0.55237055 1.79562449 83 83 83
-0.00161990 0.55238444 1.79566956 83 83 83
0.00161994 0.55239826 1.79571462 83 83 83
0.00485993 0.55241215 1.79575968 84 84 84
0.00810009 0.55242598 1.79580462 87 87 87
0.01134041 0.55243987 1.79584980 84 84 84
0.01458089 0.55245370 1.79589474 85 85 85
0.01782153 0.55246758 1.79593980 86 87 86
0.02106234 0.55248147 1.79598498 84 84 83
0.02430331 0.55249530 1.79602993 83 83 82
0.02754444 0.55250913 1.79607487 83 83 82
0.03078574 0.55252302 1.79612017 83 83 83
0.03402720 0.55253685 1.79616511 85 85 85
0.03726881 0.55255067 1.79621005 84 84 84
0.04051060 0.55256462 1.79625535 83 83 83
0.04375255 0.55257845 1.79630029 87 87 87
0.04699465 0.55259234 1.79634535 85 85 85
0.05023693 0.55260623 1.79639053 83 83 83
0.05347936 0.55262005 1.79643548 83 83 83
0.05672196 0.55263388 1.79648054 84 84 84
0.05996472 0.55264777 1.79652572 85 85 85
0.06320764 0.55266166 1.79657078 86 86 86
0.06645072 0.55267549 1.79661572 86 86 86
0.06969398 0.55268943 1.79666102 84 84 84
0.07293738 0.55270326 1.79670596 83 83 83
0.07618095 0.55271709 1.79675102 86 86 86
0.07942469 0.55273098 1.79679620 85 86 85
0.08266859 0.55274487 1.79684126 84 85 84
0.08591264 0.55275875 1.79688632 82 82 82
0.08915687 0.55277258 1.79693139 84 84 83
0.09240125 0.55278647 1.79697645 83 83 82
0.09564581 0.55280036 1.79702163 81 81 81
0.09889052 0.55281419 1.79706669 81 81 81
0.10213539 0.55282807 1.79711175 82 82 82
0.10538044 0.55284196 1.79715693 83 83 83
0.10862564 0.55285585 1.79720199 84 84 84
0.11187100 0.55286968 1.79724705 85 85 84
0.11511652 0.55288357 1.79729223 85 85 84
0.11836221 0.55289745 1.79733729 83 83 83
0.12160806 0.55291134 1.79738235 82 83 82
0.12485409 0.55292523 1.79742765 82 82 82
0.12810026 0.55293912 1.79747272 81 81 81
0.13134660 0.55295300 1.79751778 81 81 81
0.13459311 0.55296689 1.79756308 81 81 81
0.13783978 0.55298078 1.79760814 81 81 81
0.14108661 0.55299461 1.79765320 81 81 81
0.14433360 0.55300850 1.79769826 82 82 82
0.14758077 0.55302244 1.79774356 83 83 82
0.15082808 0.55303627 1.79778862 83 83 83
0.15407556 0.55305016 1.79783368 81 81 81
0.15732321 0.55306411 1.79787898 83 83 83
0.16057102 0.55307794 1.79792404 83 83 83
0.16381899 0.55309182 1.79796910 81 81 80
0.16706713 0.55310577 1.79801440 82 82 82
0.17031543 0.55311960 1.79805946 84 84 84
0.17356388 0.55313349 1.79810464 85 85 85
0.17681251 0.55314744 1.79814982 83 83 83
0.18006131 0.55316132 1.79819500 84 84 84
0.18331024 0.55317515 1.79824007 84 84 84
0.18655935 0.55318904 1.79828513 81 81 81
0.18980864 0.55320299 1.79833043 83 83 82
0.19305809 0.55321687 1.79837561 84 84 83
0.19630767 0.55323070 1.79842067 83 83 83
0.19955745 0.55324465 1.79846597 82 82 81
0.20280738 0.55325854 1.79851115 84 84 83
0.20605747 0.55327243 1.79855621 84 84 84
0.20930775 0.55328637 1.79860151 79 79 79
0.21255817 0.55330026 1.79864669 82 82 82
0.21580873 0.55331409 1.79869175 82 82 82
0.21905950 0.55332804 1.79873705 80 80 80
0.22231039 0.55334193 1.79878223 83 83 83
0.22556147 0.55335587 1.79882741 82 82 82
0.22881272 0.55336976 1.79887271 81 81 81
0.23206411 0.55338365 1.79891777 83 83 83
0.23531567 0.55339754 1.79896295 84 84 84
0.23856741 0.55341148 1.79900825 83 83 83
0.24181929 0.55342537 1.79905343 80 80 80
0.24507135 0.55343926 1.79909861 81 81 81
0.24832357 0.55345321 1.79914391 82 82 82
0.25157595 0.55346709 1.79918909 83 83 83
0.25482848 0.55348098 1.79923415 83 83 83
0.25808123 0.55349493 1.79927957 81 81 81
0.26133409 0.55350882 1.79932475 81 81 81
0.26458710 0.55352271 1.79936981 81 81 81
0.26784033 0.55353665 1.79941523 79 79 78
0.27109367 0.55355054 1.79946041 78 78 77
0.27434719 0.55356449 1.79950559 78 78 77
0.27760091 0.55357838 1.79955089 80 80 80
0.28085473 0.55359232 1.79959607 81 81 81
0.28410876 0.55360621 1.79964125 81 81 81
0.28736293 0.55362016 1.79968655 79 79 79
0.29061729 0.55363405 1.79973173 79 79 79
0.29387179 0.55364794 1.79977691 80 80 80
0.29712647 0.55366188 1.79982233 82 82 82
0.30038130 0.55367583 1.79986751 82 82 82
0.30363628 0.55368972 1.79991269 81 81 81
0.30689147 0.55370367 1.79995811 81 81 81
0.31014678 0.55371755 1.80000329 81 81 81
0.31340227 0.55373144 1.80004847 81 81 81
0.31665796 0.55374545 1.80009389 81 81 81
0.31991374 0.55375934 1.80013907 83 83 83
0.32316971 0.55377322 1.80018425 80 80 80
0.32642588 0.55378723 1.80022967 80 80 80
0.32968217 0.55380112 1.80027485 81 81 81
0.33293864 0.55381501 1.80032003 79 79 78
0.33619529 0.55382895 1.80036545 81 81 80
0.33945209 0.55384290 1.80041063 81 81 81
0.34270903 0.55385679 1.80045581 79 79 79
0.34596619 0.55387074 1.80050123 83 83 83
0.34922346 0.55388469 1.80054653 83 83 83
0.35248092 0.55389857 1.80059171 80 80 80
0.35573855 0.55391258 1.80063713 82 82 82
0.35899633 0.55392647 1.80068231 82 82 82
0.36225426 0.55394036 1.80072761 81 81 81
0.36554852 0.55400908 1.80095100 79 79 79
0.36899686 0.55430806 1.80192280 81 81 81
0.37244892 0.55460733 1.80289567 78 78 78
0.37590468 0.55490690 1.80386949 76 76 76
0.37932891 0.55515522 1.80467665 72 72 72
0.38273257 0.55536938 1.80537295 71 71 71
0.38613883 0.55558372 1.80606961 69 69 69
0.38954768 0.55579817 1.80676675 67 67 67
0.39295921 0.55601281 1.80746460 68 68 68
0.39637336 0.55622762 1.80816293 66 66 66
0.39979017 0.55644262 1.80886185 63 63 63
0.40320954 0.55665773 1.80956101 61 61 61
0.40663165 0.55687308 1.81026101 57 57 57
0.41005638 0.55708855 1.81096148 54 54 54
-0.57887232 0.55617142 1.79743803 119 119 119
-0.57543606 0.55598468 1.79683447 100 100 100
-0.57200211 0.55579805 1.79623139 103 103 103
-0.56857044 0.55561155 1.79562867 105 106 105
-0.56514108 0.55542523 1.79502642 103 103 103
-0.56171399 0.55523890 1.79442430 102 102 102
-0.55828929 0.55505282 1.79382288 101 101 100
-0.55486679 0.55486679 1.79322171 99 99 99
-0.55144668 0.55468094 1.79262114 99 99 98
-0.54802871 0.55449516 1.79202056 99 99 99
-0.54461312 0.55430949 1.79142070 98 98 98
-0.54111463 0.55403680 1.79053926 94 94 94
-0.53761947 0.55376416 1.78965831 88 88 88
-0.53412777 0.55349189 1.78877831 89 89 89
-0.53076261 0.55334824 1.78831410 89 89 89
-0.52754927 0.55336207 1.78835881 89 89 89
-0.52433580 0.55337590 1.78840351 91 91 91
-0.52112210 0.55338973 1.78844810 89 89 89
-0.51790833 0.55340362 1.78849292 89 89 89
-0.51469427 0.55341738 1.78853750 91 91 91
-0.51148015 0.55343115 1.78858209 88 88 88
-0.50826585 0.55344504 1.78862691 90 90 90
-0.50505137 0.55345887 1.78867149 92 92 92
-0.50183672 0.55347270 1.78871620 92 92 92
-0.49862191 0.55348647 1.78876078 89 89 89
-0.49540702 0.55350035 1.78880560 87 87 87
-0.49219188 0.55351412 1.78885019 86 86 86
-0.48897660 0.55352795 1.78889489 86 86 86
-0.48576120 0.55354184 1.78893971 87 87 87
-0.48254558 0.55355561 1.78898430 88 88 87
-0.47932982 0.55356950 1.78902900 87 87 87
-0.47611395 0.55358332 1.78907382 89 90 89
-0.47289783 0.55359715 1.78911841 91 91 91
-0.46968159 0.55361098 1.78916311 87 87 87
-0.46646523 0.55362481 1.78920794 87 87 86
-0.46324867 0.55363864 1.78925264 87 87 86
-0.46003193 0.55365247 1.78929722 87 87 87
-0.45681506 0.55366635 1.78934205 85 85 85
-0.45359802 0.55368018 1.78938675 85 85 85
-0.45038083 0.55369401 1.78943145 87 87 87
-0.44716349 0.55370784 1.78947628 89 89 89
-0.44394594 0.55372167 1.78952086 91 91 90
-0.44072825 0.55373549 1.78956556 90 90 89
-0.43751043 0.55374938 1.78961039 89 89 89
-0.43429241 0.55376321 1.78965509 85 85 85
-0.43107423 0.55377704 1.78969979 83 83 83
-0.42785594 0.55379087 1.78974462 84 84 84
-0.42463744 0.55380476 1.78978932 86 86 86
-0.42141879 0.55381858 1.78983402 87 87 87
-0.41819999 0.55383241 1.78987885 86 86 86
-0.41498101 0.55384624 1.78992355 88 89 88
-0.41176188 0.55386007 1.78996825 88 88 88
-0.40854260 0.55387396 1.79001307 88 88 88
-0.40532315 0.55388778 1.79005778 91 91 91
-0.40210351 0.55390161 1.79010248 87 87 87
-0.39888379 0.55391556 1.79014742 85 85 85
-0.39566383 0.55392939 1.79019213 88 88 88
-0.39244372 0.55394322 1.79023683 89 89 89
-0.38922349 0.55395705 1.79028165 87 87 86
-0.38600305 0.55397087 1.79032636 85 85 85
-0.38278246 0.55398476 1.79037106 88 88 88
-0.37956169 0.55399859 1.79041576 88 88 88
-0.37634084 0.55401248 1.79046071 88 88 88
-0.37311974 0.55402631 1.79050541 89 89 88
-0.36989853 0.55404013 1.79055011 88 88 87
-0.36667717 0.55405402 1.79059505 85 85 84
-0.36345559 0.55406785 1.79063976 82 82 82
-0.36023387 0.55408168 1.79068446 86 86 86
-0.35701203 0.55409563 1.79072940 87 87 87
-0.35378999 0.55410945 1.79077411 89 89 89
-0.35056779 0.55412328 1.79081881 90 90 90
-0.34734547 0.55413717 1.79086375 87 87 87
-0.34412295 0.55415106 1.79090858 85 85 85
-0.34090027 0.55416489 1.79095328 88 88 88
-0.33767745 0.55417877 1.79099822 89 89 89
-0.33445445 0.55419260 1.79104292 88 88 88
-0.33123127 0.55420643 1.79108763 86 86 86
-0.32800797 0.55422038 1.79113257 88 88 88
-0.32478449 0.55423421 1.79117739 90 90 90
-0.32156083 0.55424803 1.79122210 91 91 91
-0.31833705 0.55426198 1.79126704 89 89 89
-0.31511307 0.55427581 1.79131174 87 87 87
-0.31188893 0.55428970 1.79135656 86 86 86
-0.30866468 0.55430359 1.79140151 88 88 87
-0.30544022 0.55431741 1.79144621 88 88 88
-0.30221561 0.55433130 1.79149103 86 86 86
-0.29899085 0.55434519 1.79153597 83 83 83
-0.29576591 0.55435908 1.79158080 84 84 84
-0.29254079 0.55437291 1.79162550 85 85 85
-0.28931555 0.55438679 1.79167044 86 86 86
-0.28609014 0.55440068 1.79171526 86 86 86
-0.28286454 0.55441451 1.79175997 85 85 85
-0.27963883 0.55442846 1.79180503 86 86 86
-0.27641290 0.55444229 1.79184973 88 88 88
-0.27318683 0.55445611 1.79189456 89 89 89
-0.26996064 0.55447006 1.79193950 88 88 88
-0.26673424 0.55448389 1.79198432 86 86 86
-0.26350769 0.55449778 1.79202914 86 86 86
-0.26028097 0.55451161 1.79207385 88 88 88
-0.25705412 0.55452555 1.79211891 90 90 90
-0.25382710 0.55453944 1.79216373 90 90 90
-0.25059986 0.55455327 1.79220843 87 87 87
-0.24737254 0.55456722 1.79225349 86 86 86
-0.24414502 0.55458105 1.79229832 85 85 85
-0.24091734 0.55459493 1.79234314 85 85 84
-0.23768951 0.55460882 1.79238808 87 87 87
-0.23446150 0.55462271 1.79243290 89 89 89
-0.23123333 0.55463660 1.79247773 85 85 85
-0.22800501 0.55465049 1.79252267 85 85 85
-0.22477652 0.55466437 1.79256749 85 85 85
-0.22154787 0.55467820 1.79261231 85 85 85
-0.21831907 0.55469215 1.79265738 87 87 87
-0.21509010 0.55470604 1.79270220 85 85 85
-0.21186095 0.55471992 1.79274702 82 82 82
-0.20863168 0.55473387 1.79279208 86 86 86
-0.20540223 0.55474770 1.79283690 87 87 87
-0.20217259 0.55476159 1.79288173 87 87 87
-0.19894283 0.55477548 1.79292667 89 89 88
-0.19571286 0.55478936 1.79297149 88 88 87
-0.19248277 0.55480325 1.79301643 86 86 86
-0.18925251 0.55481720 1.79306138 85 85 85
-0.18602209 0.55483109 1.79310632 85 85 85
-0.18279149 0.55484498 1.79315114 85 85 85
-0.17956075 0.55485892 1.79319620 84 84 84
-0.17632984 0.55487275 1.79324102 86 86 86
-0.17309874 0.55488664 1.79328585 86 86 86
-0.16986753 0.55490059 1.79333091 86 86 86
-0.16663612 0.55491447 1.79337573 87 87 87
-0.16340455 0.55492830 1.79342055 86 86 86
-0.16017283 0.55494225 1.79346561 86 86 86
-0.15694095 0.55495620 1.79351056 87 87 87
-0.15370890 0.55497003 1.79355538 84 84 84
-0.15047671 0.55498397 1.79360044 84 84 84
-0.14724433 0.55499786 1.79364538 85 85 84
-0.14401180 0.55501175 1.79369020 89 89 89
-0.14077909 0.55502564 1.79373503 89 89 89
-0.13754626 0.55503958 1.79378009 86 86 86
-0.13431323 0.55505347 1.79382503 82 82 82
-0.13108005 0.55506736 1.79386985 86 86 86
-0.12784672 0.55508131 1.79391503 87 87 86
-0.12461320 0.55509520 1.79395986 85 85 84
-0.12137954 0.55510908 1.79400480 82 82 82
-0.11814572 0.55512303 1.79404986 85 85 85
-0.11491172 0.55513692 1.79409468 87 87 87
-0.11167757 0.55515081 1.79413962 83 83 83
-0.10844326 0.55516475 1.79418468 84 84 83
-0.10520878 0.55517864 1.79422963 85 85 85
-0.10197414 0.55519259 1.79427457 86 86 86
-0.09873935 0.55520654 1.79431963 88 88 88
-0.09550439 0.55522043 1.79436457 88 88 88
-0.09226926 0.55523431 1.79440939 88 88 88
-0.08903398 0.55524826 1.79445457 88 88 88
-0.08579852 0.55526215 1.79449940 88 88 88
-0.08256291 0.55527604 1.79454434 88 88 88
-0.07932714 0.55529004 1.79458952 86 86 86
-0.07609121 0.55530387 1.79463434 86 86 86
-0.07285511 0.55531782 1.79467928 85 85 84
-0.06961885 0.55533177 1.79472446 84 84 84
-0.06638242 0.55534565 1.79476929 84 84 84
-0.06314584 0.55535954 1.79481423 85 85 85
-0.05990910 0.55537355 1.79485941 86 86 86
-0.05667219 0.55538744 1.79490435 86 86 86
-0.05343512 0.55540133 1.79494929 88 88 88
-0.05019788 0.55541527 1.79499435 87 87 87
-0.04696049 0.55542922 1.79503930 83 83 83
-0.04372293 0.55544311 1.79508424 81 81 80
-0.04048521 0.55545706 1.79512942 80 80 80
-0.03724733 0.55547100 1.79517436 81 81 81
-0.03400928 0.55548489 1.79521930 83 83 83
-0.03077107 0.55549878 1.79526424 85 85 85
-0.02753270 0.55551279 1.79530942 84 84 84
-0.02429417 0.55552667 1.79535437 80 80 80
-0.02105547 0.55554062 1.79539931 85 85 85
-0.01781662 0.55555457 1.79544449 84 84 84
-0.01457760 0.55556846 1.79548943 83 83 83
-0.01133842 0.55558240 1.79553437 86 86 86
